Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;David Raya-Arsenal;Ben White-Arsenal;William Saliba-Arsenal;Jakub Kiwior-Arsenal;Oleksandr Zinchenko-Arsenal;Martin Ødegaard-Arsenal;Declan Rice-Arsenal;Mikel Merino-Arsenal;Bukayo Saka-Arsenal;Leandro Trossard-Arsenal;Gabriel Martinelli-Arsenal;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Jurriën Timber-Arsenal;Myles Lewis-Skelly-Arsenal;Yakubu Partey-Arsenal;Kieran Tierney-Arsenal;Jorge Luiz Frello-Arsenal;Ethan Nwaneri-Arsenal;Raheem Sterling-Arsenal;Gabriel Magalhães-Arsenal;Riccardo Calafiori-Arsenal;Kai Havertz-Arsenal;Norberto Murara-Arsenal;Gabriel Jesus-Arsenal;Tommy Setford-Arsenal;Jack Porter-Arsenal;Joshua Nichols-Arsenal;Fábio Vieira-Arsenal;Karl Jakob Hein-Arsenal;Reiss Nelson-Arsenal;Ayden Heaven-Arsenal;Salah-Eddine Oulad M'Hand-Arsenal;Eddie Nketiah-Arsenal;Takehiro Tomiyasu-Arsenal;Emile Smith Rowe-Arsenal;Aaron Ramsdale-Arsenal;Cédric Soares-Arsenal;Mohamed Elneny-Arsenal;Charles Sagoe Jr-Arsenal;Granit Xhaka-Arsenal;Rob Holding-Arsenal
2023-11-08;Arsenal;0;0;3;9;43;Sevilla;2;3;11;1;3;1;0.62;0.38;539;0.87;12;15;2;3;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1;0.38;0.1666666666666666;469;0.0255863539445629;756.4516129032259;0.3636363636363636;6.451612903225807;10;0.24;3;-1;-3;0.0204081632653061;0.1818181818181818;0.31;2.0;1;1;2;1;0;0;0;1;0.1818181818181818;0.6666666666666666;0.0037105751391465;5.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Arsenal;3;0;0;9;60;Newcastle;1;5;14;9;1;2;0.6;0.4;484;0.84;9;14;1;5;0;0;11;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0;0.0444444444444444;0.1111111111111111;407;0.0221130221130221;678.3333333333334;0.7857142857142857;18.333333333333336;5;0.1999999999999999;11;-4;-5;0.0289256198347107;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Arsenal;14;0;3;9;61;West Ham;0;0;14;5;3;3;0.72;0.28;678;0.89;12;12;0;0;0;0;6;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.056;0.0;603;0.0199004975124378;837.5;0.4285714285714285;8.333333333333334;9;0.4399999999999999;2;0;0;0.0206489675516224;0.0714285714285714;0.72;6.0;0;1;1;0;0;1;1;0;0.0714285714285714;0.3333333333333333;0.0014749262536873;14.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Arsenal;3;0;1;9;818;Sheffield United;0;3;13;2;8;0;0.68;0.32;659;0.9;9;13;0;3;0;0;6;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1;0.16;0.0;593;0.0151770657672849;872.0588235294117;0.4615384615384615;8.823529411764705;11;0.36;5;-3;-4;0.0197268588770864;0.3846153846153846;0.136;1.2;1;4;5;1;0;0;0;1;0.3846153846153846;0.625;0.007587253414264;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-24;Arsenal;0;0;3;9;43;Sevilla;1;2;14;11;4;2;0.43;0.57;421;0.8;13;7;1;2;0;0;5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;4;0.0518181818181818;0.0769230769230769;337;0.0385756676557863;783.7209302325582;0.3571428571428571;11.627906976744184;3;-0.1399999999999999;1;-1;6;0.0332541567695962;0.1428571428571428;0.215;2.5;1;1;2;1;0;0;1;0;0.1428571428571428;0.5;0.004750593824228;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Arsenal;3;0;3;9;53;Chelsea;3;3;13;11;3;5;0.57;0.43;570;0.84;14;7;3;3;0;0;7;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;2;0.039090909090909;0.2142857142857142;479;0.0292275574112734;840.3508771929826;0.5384615384615384;12.280701754385966;2;0.1399999999999999;5;0;7;0.0228070175438596;0.1538461538461538;0.285;3.5;0;2;2;0;1;0;1;0;0.1538461538461538;0.6666666666666666;0.0035087719298245;6.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-03;Arsenal;0;0;17;9;765;Lens;1;1;11;10;6;3;0.67;0.33;703;0.89;10;8;1;1;0;0;5;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;3;0.033;0.1;626;0.0159744408945686;934.3283582089553;0.4545454545454545;7.462686567164178;1;0.34;2;0;2;0.0156472261735419;0.0909090909090909;0.67;5.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.1666666666666666;0.0014224751066856;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Arsenal;3;0;3;9;59;Bournemouth;1;0;15;8;8;1;0.58;0.42;545;0.88;10;11;1;0;0;0;6;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;6;0.0525;0.1;480;0.0208333333333333;827.5862068965517;0.4;10.344827586206897;7;0.1599999999999999;0;1;-1;0.0275229357798165;0.2666666666666666;0.145;1.5;2;2;4;1;0;0;1;0;0.2666666666666666;0.5;0.0073394495412844;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Arsenal;14;0;2;9;57;Brentford;2;2;10;18;3;4;0.6;0.4;612;0.85;10;7;2;2;0;0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0222222222222222;0.2;520;0.0192307692307692;866.6666666666667;0.3;5.0;-8;0.1999999999999999;2;0;3;0.0163398692810457;0.1;0.6;3.0;1;0;1;1;0;0;1;0;0.1;0.3333333333333333;0.0016339869281045;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-09-24;Arsenal;3;0;3;9;56;Tottenham;3;4;13;13;6;5;0.46;0.54;377;0.84;12;19;3;4;0;0;11;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;4;0.0415384615384615;0.25;317;0.0378548895899053;689.1304347826086;0.8461538461538461;23.913043478260867;0;-0.08;7;-1;-7;0.0344827586206896;0.1538461538461538;0.23;5.5;1;1;2;0;1;0;0;1;0.1538461538461538;0.3333333333333333;0.0053050397877984;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-20;Arsenal;0;0;3;9;28;PSV;1;3;18;12;8;4;0.59;0.41;584;0.88;9;8;1;3;0;0;4;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;4;0.0341666666666666;0.1111111111111111;514;0.0175097276264591;871.1864406779662;0.2222222222222222;6.779661016949153;6;0.18;0;-2;1;0.0308219178082191;0.2222222222222222;0.1475;1.0;3;1;4;1;0;0;0;1;0.2222222222222222;0.5;0.0068493150684931;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Arsenal;3;0;5;9;64;Everton;1;1;13;8;4;1;0.74;0.26;668;0.89;10;12;1;1;0;0;11;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1;0.0325;0.1;595;0.0168067226890756;804.0540540540541;0.8461538461538461;14.864864864864863;5;0.48;10;0;-2;0.0194610778443113;0.0769230769230769;0.74;11.0;0;1;1;1;0;0;1;0;0.0769230769230769;0.25;0.0014970059880239;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Arsenal;3;0;3;9;62;Manchester United;2;3;17;10;5;2;0.55;0.45;532;0.87;8;7;2;3;0;0;12;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.045;0.25;463;0.0172786177105831;841.8181818181818;0.7058823529411765;21.818181818181817;7;0.1;9;-1;1;0.0319548872180451;0.1764705882352941;0.1833333333333333;4.0;1;2;3;1;0;0;0;1;0.1764705882352941;0.6;0.0056390977443609;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Arsenal;3;0;0;9;58;Fulham;0;5;19;8;11;3;0.72;0.28;680;0.9;6;5;0;4;0;1;8;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;3;0.035;0.0;612;0.0098039215686274;850.0;0.4210526315789473;11.11111111111111;11;0.4399999999999999;5;-5;1;0.0279411764705882;0.1052631578947368;0.36;4.0;0;2;2;0;1;0;0;1;0.1052631578947368;0.1818181818181818;0.0029411764705882;9.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-21;Arsenal;3;0;3;9;65;Crystal Palace;2;2;14;14;3;2;0.54;0.46;489;0.86;10;14;1;2;1;0;8;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1;0.0328571428571428;0.2;421;0.0237529691211401;779.6296296296296;0.5714285714285714;14.814814814814811;0;0.08;7;0;-4;0.0286298568507157;0.0714285714285714;0.54;8.0;0;1;1;1;0;0;1;0;0.0714285714285714;0.3333333333333333;0.0020449897750511;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Arsenal;3;0;6;9;55;Nottingham Forest;2;2;15;6;7;2;0.79;0.21;769;0.9;12;12;2;2;0;0;8;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;3;0.0349999999999999;0.1666666666666666;692;0.0173410404624277;875.9493670886076;0.5333333333333333;10.126582278481012;9;0.5800000000000001;5;0;0;0.0195058517555266;0.1333333333333333;0.395;4.0;2;0;2;1;0;0;0;1;0.1333333333333333;0.2857142857142857;0.0026007802340702;7.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;Arsenal;-1;0;3;9;3;Manchester City;3;1;7;8;3;4;0.45;0.55;485;0.88;6;11;3;1;0;0;5;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;6;0.06875;0.5;427;0.0140515222482435;948.8888888888888;0.7142857142857143;11.11111111111111;-1;-0.1;-1;2;-5;0.0144329896907216;0.1428571428571428;0.45;5.0;0;1;1;0;1;0;0;1;0.1428571428571428;0.3333333333333333;0.002061855670103;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-08-02;Arsenal;25;3;17;9;4;Mónaco;2;1;11;9;5;4;0.53;0.47;510;0.86;11;11;2;1;0;0;9;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4;0.0522222222222222;0.1818181818181818;439;0.0250569476082004;828.3018867924528;0.8181818181818182;16.9811320754717;2;0.06;5;1;0;0.0215686274509803;0.0909090909090909;0.53;9.0;1;0;1;0;1;0;0;1;0.0909090909090909;0.2;0.0019607843137254;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-26;Arsenal;6;0;0;9;10;Barcelona;3;1;20;9;9;4;0.4;0.6;285;0.82;22;12;3;1;0;0;5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2;0.0666666666666666;0.1363636363636363;234;0.094017094017094;585.0;0.25;12.5;11;-0.1999999999999999;3;2;10;0.0701754385964912;0.25;0.08;1.0;2;3;5;1;0;0;0;1;0.25;0.5555555555555556;0.0175438596491228;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-22;Arsenal;6;0;3;9;62;Manchester United;1;2;8;10;4;3;0.55;0.45;453;0.87;15;22;1;2;0;0;4;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1;0.045;0.0666666666666666;394;0.0380710659898477;716.3636363636363;0.5;7.272727272727272;-2;0.1;3;-1;-7;0.0176600441501103;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-19;Arsenal;-1;0;0;9;-1;MLS All-Stars;2;4;16;7;5;1;0.56;0.44;461;0.87;12;18;2;4;0;0;3;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2;0.0628571428571428;0.1666666666666666;401;0.0299251870324189;716.0714285714286;0.1875;5.357142857142857;9;0.12;1;-2;-6;0.0347071583514099;0.3125;0.112;0.6;2;3;5;1;0;0;1;0;0.3125;1.0;0.0108459869848156;3.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-13;Arsenal;6;0;3;9;186;Nürnberg;1;2;17;12;4;2;0.66;0.34;624;0.9;11;7;1;2;0;0;3;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3;0.0283333333333333;0.0909090909090909;562;0.0195729537366548;851.5151515151515;0.1764705882352941;4.545454545454545;5;0.32;0;-1;4;0.0272435897435897;0.0588235294117647;0.66;3.0;1;0;1;0;1;0;1;0;0.0588235294117647;0.25;0.0016025641025641;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Arsenal;3;0;0;9;67;Wolves;0;0;14;6;8;0;0.51;0.49;456;0.89;8;11;0;0;0;0;8;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;4;0.0816666666666666;0.0;406;0.0197044334975369;796.0784313725491;0.5714285714285714;15.68627450980392;8;0.02;4;0;-3;0.0307017543859649;0.3571428571428571;0.102;1.6;3;2;5;1;0;0;0;1;0.3571428571428571;0.625;0.0109649122807017;2.8;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2023-05-20;Arsenal;3;0;17;9;55;Nottingham Forest;2;3;11;6;3;2;0.82;0.18;724;0.88;12;11;2;3;0;0;6;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3;0.03;0.1666666666666666;637;0.0188383045525902;776.829268292683;0.5454545454545454;7.317073170731708;5;0.6399999999999999;3;-1;1;0.0151933701657458;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2023-05-14;Arsenal;3;0;3;9;54;Brighton;1;2;14;12;2;6;0.4;0.6;360;0.76;13;17;1;2;0;0;5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2;0.0499999999999999;0.0769230769230769;274;0.0474452554744525;685.0;0.3571428571428571;12.5;2;-0.1999999999999999;3;-1;-4;0.0388888888888888;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2023-05-07;Arsenal;3;0;0;9;60;Newcastle;1;2;10;12;6;5;0.45;0.55;346;0.79;12;16;1;2;0;0;4;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;9;0.0458333333333333;0.0833333333333333;273;0.0439560439560439;606.6666666666666;0.4;8.88888888888889;-2;-0.1;-5;-1;-4;0.0289017341040462;0.2;0.225;2.0;1;1;2;1;0;0;1;0;0.2;0.3333333333333333;0.0057803468208092;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2023-04-26;Arsenal;3;0;0;9;3;Manchester City;1;3;8;14;2;9;0.48;0.52;457;0.84;13;13;1;3;0;0;3;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1;0.0371428571428571;0.0769230769230769;384;0.0338541666666666;800.0;0.375;6.25;-6;-0.04;2;-2;0;0.0175054704595186;0.125;0.48;3.0;0;1;1;0;0;1;1;0;0.125;0.5;0.0021881838074398;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
2023-04-21;Arsenal;3;0;1;9;68;Southampton;1;5;25;8;6;6;0.75;0.25;670;0.86;10;14;1;5;0;0;7;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2;0.03125;0.1;576;0.0173611111111111;768.0;0.28;9.333333333333334;17;0.5;5;-4;-4;0.0373134328358208;0.12;0.25;2.333333333333333;1;2;3;0;1;0;0;1;0.12;0.5;0.0044776119402985;8.333333333333334;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023-04-16;Arsenal;3;0;0;9;61;West Ham;2;1;11;16;5;3;0.72;0.28;601;0.87;8;11;2;1;0;0;2;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7;0.0175;0.25;523;0.0152963671128107;726.3888888888889;0.1818181818181818;2.7777777777777777;-5;0.4399999999999999;-5;1;-3;0.0183028286189683;0.1818181818181818;0.36;1.0;2;0;2;0;1;0;1;0;0.1818181818181818;0.4;0.0033277870216306;5.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
2023-04-09;Arsenal;3;0;0;9;2;Liverpool;4;4;9;21;5;6;0.41;0.59;372;0.76;11;11;4;4;0;0;4;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;5;0.028095238095238;0.3636363636363636;283;0.03886925795053;690.2439024390244;0.4444444444444444;9.75609756097561;-12;-0.18;-1;0;0;0.0241935483870967;0.2222222222222222;0.205;2.0;2;0;2;0;1;0;1;0;0.2222222222222222;0.4;0.0053763440860215;4.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
2023-04-01;Arsenal;3;0;0;9;817;Leeds;0;2;13;7;6;5;0.68;0.32;636;0.85;11;13;0;2;0;0;4;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;3;0.0457142857142857;0.0;541;0.0203327171903881;795.5882352941176;0.3076923076923077;5.88235294117647;6;0.36;1;-2;-2;0.020440251572327;0.3076923076923077;0.17;1.0;1;3;4;1;0;0;0;1;0.3076923076923077;0.6666666666666666;0.0062893081761006;3.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
2023-03-19;Arsenal;3;0;3;9;65;Crystal Palace;0;1;15;9;5;5;0.63;0.37;587;0.86;8;10;0;1;0;0;5;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;4;0.0411111111111111;0.0;505;0.0158415841584158;801.5873015873016;0.3333333333333333;7.936507936507937;6;0.26;1;-1;-2;0.0255536626916524;0.2666666666666666;0.1575;1.25;2;2;4;1;0;0;0;1;0.2666666666666666;0.8;0.0068143100511073;3.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
2023-03-16;Arsenal;5;0;6;9;8;Sporting Lisboa;3;2;13;15;9;2;0.53;0.47;647;0.83;10;13;3;1;0;1;5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.0313333333333333;0.3;537;0.0186219739292365;1013.2075471698112;0.3846153846153846;9.433962264150942;-2;0.06;-2;1;-3;0.0200927357032457;0.0769230769230769;0.53;5.0;1;0;1;0;1;0;0;1;0.0769230769230769;0.1111111111111111;0.0015455950540958;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
