Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Elia Caprile-Cagliari;Gabriele Zappa-Cagliari;Yerry Mina-Cagliari;José Luis Palomino-Cagliari;Nadir Zortea-Cagliari;Michel Adopo-Cagliari;Antoine Makoumbou-Cagliari;Alessandro Deiola-Cagliari;Tommaso Augello-Cagliari;Florinel Coman-Cagliari;Roberto Piccoli-Cagliari;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Sebastiano Luperto-Cagliari;Matteo Prati-Cagliari;Nicolas Viola-Cagliari;Zito Luvumbo-Cagliari;Mattia Felici-Cagliari;Adam Obert-Cagliari;Răzvan Marin-Cagliari;Gianluca Gaetano-Cagliari;Simone Scuffet-Cagliari;Alen Sherri-Cagliari;Mateusz Wieteska-Cagliari;Gianluca Lapadula-Cagliari;Paulo Azzi-Cagliari;Leonardo Pavoletti-Cagliari;Nahitan Nández-Cagliari;Alberto Dossena-Cagliari;Ibrahim Sulemana-Cagliari;Eldor Shomurodov-Cagliari;Pantelis Hatzidiakos-Cagliari;Alessandro Di Pardo-Cagliari;Gaetano Oristanio-Cagliari;Jakub Jankto-Cagliari;Andrea Petagna-Cagliari;Edoardo Goldaniga-Cagliari;Boris Radunović-Cagliari;Marco Mancosu-Cagliari;Nunzio Lella-Cagliari;Giorgio Altare-Cagliari;Christos Kourfalidis-Cagliari;Marko Rog-Cagliari;Nik Prelec-Cagliari;Filippo Falco-Cagliari;Antonio Barreca-Cagliari;Vincenzo Millico-Cagliari;Elio Capradossi-Cagliari;Franco Carboni-Cagliari;Gastón Pereiro-Cagliari;Simone Aresti-Cagliari
2023-12-30;Cagliari;4;22;28;79;75;Empoli;1;3;14;5;3;1;0.49;0.51;329;0.69;18;18;1;3;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.102;0.0555555555555555;227;0.079295154185022;463.265306122449;0.5714285714285714;16.3265306122449;9;-0.02;2;-2;0;0.0425531914893617;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-23;Cagliari;4;29;3;79;77;Hellas Verona;3;3;12;13;3;5;0.41;0.59;329;0.76;19;9;2;3;1;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11;0.0453846153846153;0.1578947368421052;250;0.076;609.7560975609756;0.5833333333333334;17.073170731707318;-1;-0.18;-4;0;10;0.0364741641337386;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Cagliari;4;1;0;79;69;Napoli;3;5;9;21;3;5;0.33;0.67;272;0.6;10;9;3;5;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.0319047619047619;0.3;163;0.0613496932515337;493.93939393939394;0.3333333333333333;9.09090909090909;-12;-0.34;-2;-2;1;0.0330882352941176;0.1111111111111111;0.33;3.0;0;1;1;0;0;1;1;0;0.1111111111111111;0.3333333333333333;0.0036764705882352;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-11;Cagliari;4;8;3;79;593;Sassuolo;1;6;18;8;6;4;0.6;0.4;375;0.8;15;15;1;5;0;1;10;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;0.05;0.0666666666666666;300;0.05;500.0;0.5555555555555556;16.666666666666668;10;0.1999999999999999;6;-5;0;0.048;0.1111111111111111;0.3;5.0;0;2;2;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0053333333333333;9.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Cagliari;4;29;0;79;71;Lazio;3;0;9;10;2;5;0.38;0.62;375;0.77;12;11;2;0;1;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.062;0.25;289;0.0415224913494809;760.5263157894736;0.3333333333333333;7.894736842105263;-1;-0.24;-1;3;1;0.024;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Cagliari;4;17;17;79;80;Monza;1;2;17;12;6;4;0.38;0.62;310;0.78;10;15;1;2;0;0;10;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11;0.0516666666666666;0.1;242;0.0413223140495867;636.8421052631579;0.5882352941176471;26.31578947368421;5;-0.24;-1;-1;-5;0.0548387096774193;0.0588235294117647;0.38;10.0;1;0;1;0;1;0;0;1;0.0588235294117647;0.1666666666666666;0.0032258064516129;17.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Cagliari;4;3;2;79;14;Juventus;1;3;11;18;2;4;0.51;0.49;416;0.81;8;14;1;3;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;12;0.0272222222222222;0.125;337;0.0237388724035608;660.7843137254902;0.3636363636363636;7.84313725490196;-7;0.02;-8;-2;-6;0.0264423076923076;0.0909090909090909;0.51;4.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.5;0.0024038461538461;11.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Cagliari;4;28;2;79;83;Genoa;4;2;12;8;4;2;0.4;0.6;348;0.74;14;11;4;2;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;0.075;0.2857142857142857;258;0.0542635658914728;645.0;0.0833333333333333;2.5;4;-0.1999999999999999;0;2;3;0.0344827586206896;0.1666666666666666;0.2;0.5;0;2;2;1;0;0;0;1;0.1666666666666666;0.5;0.0057471264367816;6.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-01;Cagliari;35;28;2;79;72;Udinese;2;3;26;8;10;1;0.6;0.4;745;0.87;13;11;2;3;0;0;15;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.05;0.1538461538461538;648;0.0200617283950617;1080.0;0.5769230769230769;25.0;18;0.1999999999999999;13;-1;2;0.0348993288590604;0.0769230769230769;0.3;7.5;0;2;2;1;0;0;1;0;0.0769230769230769;0.2;0.0026845637583892;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;Cagliari;4;20;3;79;611;Frosinone;1;4;24;10;6;6;0.46;0.54;400;0.76;8;7;1;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;7;0.054;0.125;304;0.0263157894736842;660.8695652173913;0.2083333333333333;10.869565217391305;14;-0.08;-2;-3;1;0.06;0.1666666666666666;0.115;1.25;0;4;4;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.01;6.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Cagliari;4;28;20;79;607;Salernitana;4;3;13;13;6;2;0.52;0.48;348;0.78;12;11;4;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;8;0.0369230769230769;0.3333333333333333;271;0.044280442804428;521.1538461538462;0.3846153846153846;9.615384615384617;0;0.04;-3;1;1;0.0373563218390804;0.1538461538461538;0.26;2.5;0;2;2;0;1;0;1;0;0.1538461538461538;0.3333333333333333;0.0057471264367816;6.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Cagliari;4;2;2;79;74;Roma;2;3;16;11;2;5;0.58;0.42;468;0.83;15;13;2;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0381818181818181;0.1333333333333333;388;0.0386597938144329;668.9655172413793;0.25;6.896551724137932;5;0.1599999999999999;1;-1;2;0.0341880341880341;0.0625;0.58;4.0;0;1;1;0;0;1;0;1;0.0625;0.5;0.0021367521367521;16.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-02;Cagliari;4;1;3;79;70;Fiorentina;1;1;6;14;4;2;0.4;0.6;391;0.8;10;10;1;1;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4;0.0428571428571428;0.1;313;0.0319488817891373;782.5;0.3333333333333333;5.0;-8;-0.1999999999999999;-2;0;0;0.0153452685421994;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;Cagliari;4;9;0;79;25;Milan;3;1;16;17;6;6;0.33;0.67;307;0.82;13;6;3;1;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.0394117647058823;0.2307692307692307;252;0.0515873015873015;763.6363636363636;0.1875;9.09090909090909;-1;-0.34;-2;2;7;0.0521172638436482;0.0625;0.33;3.0;1;0;1;0;0;1;0;1;0.0625;0.1666666666666666;0.003257328990228;16.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Cagliari;4;2;6;79;17;Atalanta;2;1;10;10;0;6;0.43;0.57;402;0.76;11;6;2;1;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7;0.0569999999999999;0.1818181818181818;306;0.0359477124183006;711.6279069767442;0.7;16.27906976744186;0;-0.1399999999999999;0;1;5;0.0248756218905472;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Cagliari;4;2;2;79;72;Udinese;1;1;10;11;1;1;0.44;0.56;357;0.77;12;11;0;1;1;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6;0.0509090909090909;0.0833333333333333;275;0.0436363636363636;625.0;0.4;9.090909090909092;-1;-0.12;-2;0;1;0.0280112044817927;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Cagliari;4;14;3;79;29;Bolonia;2;1;7;16;1;7;0.28;0.72;272;0.77;13;9;2;1;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5;0.045;0.1538461538461538;209;0.062200956937799;746.4285714285713;0.2857142857142857;7.142857142857142;-9;-0.4399999999999999;-3;1;4;0.025735294117647;0.1428571428571428;0.28;2.0;1;0;1;0;0;1;1;0;0.1428571428571428;1.0;0.0036764705882352;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-28;Cagliari;4;3;2;79;7;Inter;0;1;12;17;2;3;0.33;0.67;327;0.77;9;10;0;1;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7;0.0394117647058823;0.0;252;0.0357142857142857;763.6363636363636;0.3333333333333333;12.12121212121212;-5;-0.34;-3;-1;-1;0.036697247706422;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-21;Cagliari;4;6;17;79;73;Torino;1;1;8;11;2;2;0.42;0.58;338;0.71;12;8;1;1;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;0.0527272727272727;0.0833333333333333;240;0.05;571.4285714285714;0.375;7.142857142857143;-3;-0.1599999999999999;-5;0;4;0.0236686390532544;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Cagliari;35;1;0;79;596;Palermo;2;2;18;19;6;6;0.51;0.49;545;0.82;16;19;2;2;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;12;0.0257894736842105;0.125;447;0.0357941834451901;876.4705882352941;0.4444444444444444;15.68627450980392;-1;0.02;-4;0;-3;0.0330275229357798;0.1111111111111111;0.255;4.0;0;2;2;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0036697247706422;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-11;Cagliari;22;1;1;79;601;Bari;3;3;18;7;8;1;0.56;0.44;446;0.82;10;12;3;3;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0628571428571428;0.3;366;0.0273224043715847;653.5714285714286;0.5;16.07142857142857;11;0.12;6;0;-2;0.0403587443946188;0.0555555555555555;0.56;9.0;0;1;1;1;0;0;1;0;0.0555555555555555;0.125;0.0022421524663677;18.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-08;Cagliari;22;3;1;79;601;Bari;0;0;13;22;3;9;0.44;0.56;317;0.73;16;7;0;0;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;10;0.0254545454545454;0.0;231;0.0692640692640692;525.0;0.5384615384615384;15.909090909090908;-9;-0.12;-3;0;9;0.0410094637223974;0.0769230769230769;0.44;7.0;1;0;1;0;1;0;0;1;0.0769230769230769;0.3333333333333333;0.0031545741324921;13.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Cagliari;22;3;3;79;76;Parma;4;2;14;8;4;1;0.35;0.65;310;0.71;11;11;4;2;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.08125;0.3636363636363636;220;0.05;628.5714285714286;0.4285714285714285;17.142857142857142;6;-0.3;1;2;0;0.0451612903225806;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-30;Cagliari;22;3;3;79;76;Parma;0;5;14;7;5;3;0.53;0.47;442;0.77;10;17;0;5;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0671428571428571;0.0;340;0.0294117647058823;641.5094339622641;0.2142857142857142;5.660377358490566;7;0.06;0;-5;-7;0.0316742081447963;0.2142857142857142;0.1766666666666666;1.0;0;3;3;1;0;0;0;1;0.2142857142857142;0.6;0.006787330316742;4.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Cagliari;22;3;2;79;81;Venezia;2;2;14;12;5;3;0.42;0.58;371;0.78;10;10;2;2;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.0483333333333333;0.2;289;0.0346020761245674;688.0952380952381;0.6428571428571429;21.42857142857143;2;-0.1599999999999999;1;0;0;0.0377358490566037;0.1428571428571428;0.21;4.5;2;0;2;1;0;0;0;1;0.1428571428571428;0.4;0.0053908355795148;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-19;Cagliari;22;28;17;79;609;Cosenza Calcio;2;0;16;13;5;2;0.52;0.48;450;0.79;14;10;2;0;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0369230769230769;0.1428571428571428;356;0.0393258426966292;684.6153846153846;0.1875;5.769230769230769;3;0.04;-4;2;4;0.0355555555555555;0.0625;0.52;3.0;1;0;1;1;0;0;1;0;0.0625;0.2;0.0022222222222222;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-13;Cagliari;22;4;2;79;596;Palermo;3;2;14;17;7;3;0.52;0.48;430;0.8;16;10;3;1;0;1;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9;0.028235294117647;0.1875;344;0.0465116279069767;661.5384615384615;0.5;13.461538461538462;-3;0.04;-2;1;6;0.0325581395348837;0.1428571428571428;0.26;3.5;1;1;2;1;0;0;0;1;0.1428571428571428;0.2857142857142857;0.0046511627906976;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-05;Cagliari;22;4;23;79;736;Perugia;1;3;12;19;6;4;0.4;0.6;304;0.7;13;16;1;3;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8;0.031578947368421;0.0769230769230769;213;0.0610328638497652;532.5;0.25;7.5;-7;-0.1999999999999999;-5;-2;-3;0.0394736842105263;0.4166666666666667;0.08;0.6;3;2;5;1;0;0;1;0;0.4166666666666667;0.8333333333333334;0.0164473684210526;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Cagliari;22;20;2;79;726;Ternana;3;3;17;8;5;3;0.59;0.41;436;0.8;15;16;3;2;0;1;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.05125;0.2;349;0.0429799426934097;591.5254237288136;0.2941176470588235;8.474576271186441;9;0.18;0;0;-1;0.0389908256880734;0.1176470588235294;0.295;2.5;1;1;2;1;0;0;0;1;0.1176470588235294;0.4;0.0045871559633027;8.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-22;Cagliari;22;20;3;79;76;Parma;4;5;12;14;5;5;0.49;0.51;376;0.84;19;15;4;5;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0364285714285714;0.2105263157894736;316;0.060126582278481;644.8979591836735;0.4166666666666667;10.20408163265306;-2;-0.02;2;-1;4;0.0319148936170212;0.0833333333333333;0.49;5.0;1;0;1;0;0;1;1;0;0.0833333333333333;0.2;0.0026595744680851;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Cagliari;22;28;0;79;611;Frosinone;1;4;12;12;2;6;0.57;0.43;385;0.74;23;15;1;4;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0358333333333333;0.0434782608695652;285;0.0807017543859649;500.00000000000006;0.5833333333333334;12.280701754385966;0;0.1399999999999999;4;-3;8;0.0311688311688311;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
