Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Elia Caprile-Cagliari;Gabriele Zappa-Cagliari;Yerry Mina-Cagliari;José Luis Palomino-Cagliari;Nadir Zortea-Cagliari;Michel Adopo-Cagliari;Antoine Makoumbou-Cagliari;Alessandro Deiola-Cagliari;Tommaso Augello-Cagliari;Florinel Coman-Cagliari;Roberto Piccoli-Cagliari;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Sebastiano Luperto-Cagliari;Matteo Prati-Cagliari;Nicolas Viola-Cagliari;Zito Luvumbo-Cagliari;Mattia Felici-Cagliari;Adam Obert-Cagliari;Răzvan Marin-Cagliari;Gianluca Gaetano-Cagliari;Simone Scuffet-Cagliari;Alen Sherri-Cagliari;Mateusz Wieteska-Cagliari;Gianluca Lapadula-Cagliari;Paulo Azzi-Cagliari;Leonardo Pavoletti-Cagliari;Nahitan Nández-Cagliari;Alberto Dossena-Cagliari;Ibrahim Sulemana-Cagliari;Eldor Shomurodov-Cagliari;Pantelis Hatzidiakos-Cagliari;Alessandro Di Pardo-Cagliari;Gaetano Oristanio-Cagliari;Jakub Jankto-Cagliari;Andrea Petagna-Cagliari;Edoardo Goldaniga-Cagliari;Boris Radunović-Cagliari;Marco Mancosu-Cagliari;Nunzio Lella-Cagliari;Giorgio Altare-Cagliari;Christos Kourfalidis-Cagliari;Marko Rog-Cagliari;Nik Prelec-Cagliari;Filippo Falco-Cagliari;Antonio Barreca-Cagliari;Vincenzo Millico-Cagliari;Elio Capradossi-Cagliari;Franco Carboni-Cagliari;Gastón Pereiro-Cagliari;Simone Aresti-Cagliari
2023-04-10;Cagliari;22;28;28;79;592;Pisa;0;2;13;11;2;2;0.58;0.42;402;0.75;12;14;0;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5;0.0381818181818181;0.0;302;0.0397350993377483;520.6896551724138;0.5384615384615384;12.06896551724138;2;0.1599999999999999;2;-2;-2;0.0323383084577114;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;Cagliari;22;28;1;79;604;FC Südtirol;3;3;21;7;7;2;0.6;0.4;460;0.84;12;11;3;3;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.0571428571428571;0.25;386;0.0310880829015544;643.3333333333334;0.3809523809523809;13.333333333333334;14;0.1999999999999999;5;0;1;0.0456521739130434;0.0476190476190476;0.6;8.0;1;0;1;0;1;0;0;1;0.0476190476190476;0.1428571428571428;0.0021739130434782;21.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-18;Cagliari;22;28;0;79;-1;Reggina;4;3;13;9;6;4;0.49;0.51;334;0.74;12;9;4;3;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0566666666666666;0.3333333333333333;247;0.048582995951417;504.0816326530612;0.3846153846153846;10.20408163265306;4;-0.02;-1;1;3;0.0389221556886227;0.3076923076923077;0.1225;1.25;2;2;4;1;0;0;1;0;0.3076923076923077;0.6666666666666666;0.0119760479041916;3.25;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-10;Cagliari;22;8;28;79;740;Ascoli;1;2;19;5;8;2;0.52;0.48;406;0.77;11;13;1;2;0;0;5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.096;0.0909090909090909;313;0.0351437699680511;601.9230769230769;0.2631578947368421;9.615384615384617;14;0.04;3;-1;-2;0.0467980295566502;0.2105263157894736;0.13;1.25;0;4;4;1;0;0;0;1;0.2105263157894736;0.5;0.0098522167487684;4.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-03-05;Cagliari;22;8;20;79;600;Brescia;4;1;15;14;4;6;0.49;0.51;299;0.72;18;16;4;1;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0364285714285714;0.2222222222222222;215;0.0837209302325581;438.7755102040816;0.2;6.122448979591836;1;-0.02;-3;3;2;0.0501672240802675;0.0666666666666666;0.49;3.0;0;1;1;0;1;0;1;0;0.0666666666666666;0.25;0.0033444816053511;15.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-01;Cagliari;22;29;17;79;83;Genoa;3;3;12;10;0;1;0.46;0.54;376;0.75;19;19;3;3;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.054;0.1578947368421052;282;0.0673758865248227;613.0434782608695;0.5;13.043478260869565;2;-0.08;0;0;0;0.0319148936170212;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-25;Cagliari;22;1;2;79;81;Venezia;0;4;14;11;1;2;0.56;0.44;483;0.82;12;7;0;3;0;1;10;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.04;0.0;396;0.0303030303030303;707.1428571428571;0.7142857142857143;17.857142857142854;3;0.12;6;-4;5;0.0289855072463768;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;Cagliari;22;28;28;79;601;Bari;4;1;5;11;1;2;0.24;0.76;228;0.62;17;12;3;1;1;0;3;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.069090909090909;0.2352941176470588;141;0.1205673758865248;587.5;0.6;12.5;-6;-0.52;-1;3;5;0.0219298245614035;0.2;0.24;3.0;1;0;1;0;1;0;1;0;0.2;1.0;0.0043859649122807;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-11;Cagliari;22;29;2;79;744;Benevento;3;2;15;8;4;1;0.48;0.52;362;0.73;14;21;2;2;1;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.065;0.2142857142857142;264;0.053030303030303;550.0;0.5333333333333333;16.666666666666668;7;-0.04;5;1;-7;0.0414364640883977;0.0666666666666666;0.48;8.0;0;1;1;1;0;0;0;1;0.0666666666666666;0.25;0.0027624309392265;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-03;Cagliari;22;2;20;79;608;Modena;4;2;4;17;1;6;0.45;0.55;362;0.64;16;14;3;2;1;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0323529411764705;0.25;232;0.0689655172413793;515.5555555555555;1.0;8.88888888888889;-13;-0.1;-2;2;2;0.011049723756906;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-27;Cagliari;22;6;17;79;742;SPAL;3;4;12;9;3;3;0.42;0.58;353;0.77;20;13;3;3;0;1;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0644444444444444;0.15;272;0.0735294117647058;647.6190476190476;0.4166666666666667;11.904761904761903;3;-0.1599999999999999;1;-1;7;0.0339943342776204;0.1666666666666666;0.21;2.5;1;1;2;1;0;0;0;1;0.1666666666666666;0.6666666666666666;0.0056657223796034;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-21;Cagliari;22;2;28;79;610;Cittadella;2;5;12;8;4;1;0.64;0.36;480;0.75;13;16;2;4;0;1;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.045;0.1538461538461538;360;0.0361111111111111;562.5;0.3333333333333333;6.25;4;0.28;4;-3;-3;0.025;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-14;Cagliari;22;2;29;79;78;Como;2;0;8;13;2;4;0.44;0.56;345;0.68;19;14;2;0;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.043076923076923;0.1052631578947368;235;0.0808510638297872;534.0909090909091;0.25;4.545454545454546;-5;-0.12;-5;2;5;0.0231884057971014;0.25;0.22;1.0;1;1;2;1;0;0;0;1;0.25;1.0;0.0057971014492753;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-12-26;Cagliari;22;28;1;79;609;Cosenza Calcio;1;1;25;14;7;5;0.56;0.44;490;0.83;11;14;1;1;0;0;9;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0314285714285714;0.0909090909090909;407;0.027027027027027;726.7857142857142;0.36;16.07142857142857;11;0.12;5;0;-3;0.0510204081632653;0.08;0.28;4.5;0;2;2;1;0;0;0;1;0.08;0.2857142857142857;0.0040816326530612;12.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-12-18;Cagliari;22;28;2;79;596;Palermo;5;3;11;14;4;7;0.65;0.35;555;0.86;19;8;5;3;0;0;2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9;0.0249999999999999;0.2631578947368421;477;0.0398322851153039;733.8461538461538;0.1818181818181818;3.0769230769230766;-3;0.3;-7;2;11;0.0198198198198198;0.0909090909090909;0.65;2.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.25;0.0018018018018018;11.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-12-11;Cagliari;22;28;29;79;736;Perugia;2;2;20;12;7;4;0.6;0.4;392;0.76;13;16;2;2;0;0;7;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3;0.0333333333333333;0.1538461538461538;298;0.0436241610738255;496.6666666666667;0.35;11.666666666666668;8;0.1999999999999999;4;0;-3;0.0510204081632653;0.15;0.1999999999999999;2.333333333333333;2;1;3;1;0;0;0;1;0.15;0.4285714285714285;0.0076530612244897;6.666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-12-07;Cagliari;22;28;28;79;726;Ternana;2;3;31;6;6;3;0.64;0.36;507;0.85;19;13;2;3;0;0;12;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.06;0.1052631578947368;431;0.0440835266821345;673.4375;0.3870967741935484;18.75;25;0.28;10;-1;6;0.0611439842209073;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-12-03;Cagliari;22;28;3;79;76;Parma;2;3;11;17;6;4;0.42;0.58;380;0.79;15;14;2;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.0341176470588235;0.1333333333333333;300;0.05;714.2857142857143;0.4545454545454545;11.904761904761903;-6;-0.1599999999999999;-2;-1;1;0.0289473684210526;0.0909090909090909;0.42;5.0;0;1;1;0;1;0;0;1;0.0909090909090909;0.1666666666666666;0.0026315789473684;11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-11-27;Cagliari;22;22;1;79;611;Frosinone;2;2;11;18;4;8;0.54;0.46;463;0.75;14;13;2;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0255555555555555;0.1428571428571428;347;0.0403458213256484;642.5925925925925;0.5454545454545454;11.11111111111111;-7;0.08;2;0;1;0.0237580993520518;0.1818181818181818;0.27;3.0;1;1;2;0;1;0;1;0;0.1818181818181818;0.5;0.0043196544276457;5.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2022-11-12;Cagliari;22;20;29;79;592;Pisa;2;3;14;9;5;4;0.62;0.38;461;0.81;9;17;2;3;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0422222222222222;0.2222222222222222;373;0.0241286863270777;601.6129032258065;0.4285714285714285;9.67741935483871;5;0.24;1;-1;-8;0.0303687635574837;0.0714285714285714;0.62;6.0;0;1;1;0;1;0;0;1;0.0714285714285714;0.2;0.0021691973969631;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
2022-11-05;Cagliari;22;0;1;79;604;FC Südtirol;2;3;18;17;6;4;0.64;0.36;579;0.85;10;12;2;3;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0.0211764705882352;0.2;492;0.0203252032520325;768.75;0.3888888888888889;10.9375;1;0.28;6;-1;-2;0.0310880829015544;0.1111111111111111;0.32;3.5;1;1;2;0;1;0;1;0;0.1111111111111111;0.3333333333333333;0.003454231433506;9.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-10-29;Cagliari;22;0;0;79;-1;Reggina;3;3;9;10;3;4;0.55;0.45;409;0.79;19;9;3;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.045;0.1578947368421052;323;0.0588235294117647;587.2727272727273;0.4444444444444444;7.272727272727272;-1;0.1;-3;0;10;0.0220048899755501;0.1111111111111111;0.55;4.0;1;0;1;0;1;0;0;1;0.1111111111111111;0.3333333333333333;0.0024449877750611;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2022-10-24;Cagliari;22;0;2;79;740;Ascoli;0;4;20;8;5;4;0.69;0.31;485;0.86;9;12;0;3;0;1;8;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.03875;0.0;417;0.0215827338129496;604.3478260869566;0.4;11.594202898550726;12;0.3799999999999999;3;-4;-3;0.0412371134020618;0.05;0.69;8.0;0;1;1;0;0;1;1;0;0.05;0.2;0.002061855670103;20.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2022-10-20;Cagliari;35;0;3;79;29;Bolonia;1;1;6;17;0;8;0.43;0.57;433;0.79;6;9;1;1;0;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0335294117647058;0.1666666666666666;342;0.0175438596491228;795.3488372093024;0.1666666666666666;2.3255813953488373;-11;-0.1399999999999999;-7;0;-3;0.0138568129330254;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0
2022-10-15;Cagliari;22;0;20;79;600;Brescia;0;2;8;9;3;2;0.4;0.6;370;0.77;7;15;0;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4;0.0666666666666666;0.0;285;0.0245614035087719;712.5;0.25;5.0;-1;-0.1999999999999999;-2;-2;-8;0.0216216216216216;0.25;0.2;1.0;2;0;2;1;0;0;0;1;0.25;0.6666666666666666;0.0054054054054054;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-10-07;Cagliari;22;0;3;79;83;Genoa;3;3;7;15;0;5;0.4;0.6;346;0.69;16;13;3;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5;0.04;0.1875;239;0.0669456066945606;597.5;0.2857142857142857;5.0;-8;-0.1999999999999999;-3;0;3;0.0202312138728323;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-01;Cagliari;22;20;2;79;81;Venezia;3;2;18;15;3;8;0.63;0.37;570;0.85;12;15;3;2;0;0;6;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0246666666666666;0.25;484;0.024793388429752;768.2539682539682;0.3333333333333333;9.523809523809524;3;0.26;3;1;-3;0.031578947368421;0.0555555555555555;0.63;6.0;1;0;1;0;0;1;0;1;0.0555555555555555;0.3333333333333333;0.0017543859649122;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2022-09-17;Cagliari;22;0;28;79;601;Bari;3;2;10;2;1;1;0.6;0.4;516;0.86;23;14;3;1;0;1;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.2;0.1304347826086956;444;0.0518018018018018;740.0;0.1;1.6666666666666667;8;0.1999999999999999;1;1;9;0.0193798449612403;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-09-10;Cagliari;22;0;2;79;744;Benevento;2;3;9;13;3;6;0.53;0.47;435;0.81;14;10;1;3;1;0;4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;0.0361538461538461;0.1428571428571428;352;0.0397727272727272;664.1509433962264;0.4444444444444444;7.547169811320754;-4;0.06;-3;-1;4;0.0206896551724137;0.2222222222222222;0.265;2.0;0;2;2;1;0;0;1;0;0.2222222222222222;0.6666666666666666;0.0045977011494252;4.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-09-02;Cagliari;22;0;20;79;608;Modena;2;2;24;14;11;1;0.55;0.45;439;0.8;8;15;2;2;0;0;8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4;0.0321428571428571;0.25;351;0.0227920227920227;638.1818181818181;0.3333333333333333;14.545454545454543;10;0.1;4;0;-7;0.0546697038724373;0.0416666666666666;0.55;8.0;1;0;1;1;0;0;0;1;0.0416666666666666;0.0909090909090909;0.0022779043280182;24.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-08-27;Cagliari;22;0;28;79;742;SPAL;3;3;13;9;2;3;0.62;0.38;451;0.83;15;19;2;2;1;1;5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2;0.0422222222222222;0.2;374;0.0401069518716577;603.2258064516129;0.3846153846153846;8.064516129032258;4;0.24;3;0;-4;0.0288248337028824;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
