Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Ederson Moraes-Manchester City;Rico Lewis-Manchester City;Rúben Dias-Manchester City;Joško Gvardiol-Manchester City;Nico O'Reilly-Manchester City;Mateo Kovačić-Manchester City;Nico González-Manchester City;James McAtee-Manchester City;İlkay Gündoğan-Manchester City;Omar Marmoush-Manchester City;Kevin De Bruyne-Manchester City;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Matheus Nunes-Manchester City;Bernardo Silva-Manchester City;Phil Foden-Manchester City;Savinho-Manchester City;Jack Grealish-Manchester City;Jérémy Doku-Manchester City;Abdukodir Khusanov-Manchester City;Erling Haaland-Manchester City;Stefan Ortega-Manchester City;Vitor Reis-Manchester City;Nathan Aké-Manchester City;John Stones-Manchester City;Manuel Akanji-Manchester City;Jahmai Simpson-Pusey-Manchester City;Divin Mubama-Manchester City;Kyle Walker-Manchester City;Kaden Braithwaite-Manchester City;Rodrigo Hernández Cascante-Manchester City;Oscar Bobb-Manchester City;Kalvin Phillips-Manchester City;Josh Wilson-Esbrand-Manchester City;Mahamadou Susoho-Manchester City;Callum Doyle-Manchester City;Máximo Perrone-Manchester City;Luke Mbete-Manchester City;Julián Álvarez-Manchester City;Sergio Gómez Martín-Manchester City;Micah Hamilton-Manchester City;Cole Palmer-Manchester City;Aymeric Laporte-Manchester City;Riyad Mahrez-Manchester City
2024-04-28;Manchester City;3;7;9;3;55;Nottingham Forest;0;0;11;14;5;2;0.67;0.33;733;0.9;6;8;0;0;0;0;5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.0235714285714285;0.0;660;0.009090909090909;985.0746268656716;0.4545454545454545;7.462686567164178;-3;0.34;1;0;-2;0.015006821282401;0.1818181818181818;0.335;2.5;1;1;2;1;0;0;1;0;0.1818181818181818;0.4;0.0027285129604365;5.5;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-04-25;Manchester City;3;7;3;3;54;Brighton;0;2;14;7;6;3;0.65;0.35;786;0.93;3;10;0;2;0;0;4;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.0499999999999999;0.0;731;0.0041039671682626;1124.6153846153843;0.2857142857142857;6.153846153846153;7;0.3;0;-2;-7;0.0178117048346055;0.2857142857142857;0.1625;1.0;3;1;4;1;0;0;1;0;0.2857142857142857;0.6666666666666666;0.005089058524173;3.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;Manchester City;15;31;3;3;53;Chelsea;2;3;14;10;3;5;0.63;0.37;587;0.89;9;11;2;3;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.037;0.2222222222222222;522;0.0172413793103448;828.5714285714286;0.5714285714285714;12.698412698412698;4;0.26;4;-1;-2;0.0238500851788756;0.0714285714285714;0.63;8.0;0;1;1;1;0;0;0;1;0.0714285714285714;0.3333333333333333;0.0017035775127768;14.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-04-17;Manchester City;0;7;3;3;12;Real Madrid;3;2;33;8;9;3;0.68;0.32;920;0.91;15;11;3;2;0;0;18;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;0.04;0.2;837;0.017921146953405;1230.8823529411764;0.5454545454545454;26.47058823529412;25;0.36;17;1;4;0.0358695652173913;0.0303030303030303;0.68;18.0;0;1;1;0;1;0;0;1;0.0303030303030303;0.1111111111111111;0.0010869565217391;33.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;Manchester City;3;3;17;3;832;Luton;1;0;37;4;13;2;0.74;0.26;763;0.92;7;6;1;0;0;0;12;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.065;0.1428571428571428;702;0.0099715099715099;948.6486486486486;0.3243243243243243;16.216216216216218;33;0.48;11;1;1;0.0484927916120576;0.1351351351351351;0.148;2.4;1;4;5;1;0;0;0;1;0.1351351351351351;0.3846153846153846;0.0065530799475753;7.4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-04-09;Manchester City;0;3;3;3;12;Real Madrid;2;2;12;14;6;5;0.62;0.38;689;0.91;9;11;2;2;0;0;2;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0271428571428571;0.2222222222222222;627;0.0143540669856459;1011.2903225806452;0.1666666666666666;3.2258064516129035;-2;0.24;-2;0;-2;0.0174165457184325;0.25;0.2066666666666666;0.6666666666666666;1;2;3;0;1;0;1;0;0.25;0.5;0.0043541364296081;4.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;Manchester City;3;31;6;3;65;Crystal Palace;1;1;18;7;8;4;0.76;0.24;845;0.91;3;13;1;1;0;0;9;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.0342857142857142;0.3333333333333333;769;0.0039011703511053;1011.842105263158;0.5;11.842105263157894;11;0.52;7;0;-10;0.0213017751479289;0.2222222222222222;0.19;2.25;1;3;4;1;0;0;1;0;0.2222222222222222;0.5;0.0047337278106508;4.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;Manchester City;3;3;3;3;1;Aston Villa;1;2;25;8;11;3;0.67;0.33;701;0.92;6;13;1;2;0;0;2;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.04125;0.1666666666666666;645;0.0093023255813953;962.686567164179;0.08;2.985074626865672;17;0.34;-1;-1;-7;0.035663338088445;0.16;0.1675;0.5;2;2;4;1;0;0;0;1;0.16;0.3636363636363636;0.0057061340941512;6.25;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;Manchester City;3;7;0;3;9;Arsenal;0;2;12;6;1;2;0.73;0.27;700;0.88;9;20;0;2;0;0;7;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4;0.045;0.0;616;0.0146103896103896;843.8356164383562;0.5833333333333334;9.589041095890412;6;0.4599999999999999;3;-2;-11;0.0171428571428571;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;Manchester City;15;3;4;3;60;Newcastle;0;3;16;2;5;1;0.73;0.27;789;0.91;7;16;0;3;0;0;11;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.135;0.0;718;0.0097493036211699;983.5616438356165;0.6875;15.068493150684931;14;0.4599999999999999;9;-3;-9;0.0202788339670468;0.125;0.365;5.5;2;0;2;1;0;0;0;1;0.125;0.4;0.0025348542458808;8.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;Manchester City;3;31;0;3;2;Liverpool;3;0;10;19;6;6;0.47;0.53;530;0.82;10;6;3;0;0;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.0278947368421052;0.3;435;0.0229885057471264;925.5319148936172;0.4;8.51063829787234;-9;-0.06;-3;3;4;0.0188679245283018;0.1;0.47;4.0;1;0;1;0;1;0;1;0;0.1;0.1666666666666666;0.0018867924528301;10.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-03-06;Manchester City;0;3;17;3;158;København;0;2;12;11;3;2;0.69;0.31;819;0.92;5;9;0;2;0;0;4;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0281818181818181;0.0;753;0.0066401062416998;1091.304347826087;0.3333333333333333;5.797101449275363;1;0.3799999999999999;0;-2;-4;0.0146520146520146;0.25;0.2299999999999999;1.3333333333333333;3;0;3;1;0;0;0;1;0.25;1.0;0.0036630036630036;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;Manchester City;3;31;-1;3;62;Manchester United;0;1;27;3;8;1;0.73;0.27;801;0.91;5;10;0;1;0;0;15;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.09;0.0;729;0.0068587105624142;998.6301369863014;0.5555555555555556;20.54794520547945;24;0.4599999999999999;13;-1;-5;0.0337078651685393;0.1111111111111111;0.2433333333333333;5.0;0;3;3;1;0;0;0;1;0.1111111111111111;0.375;0.0037453183520599;9.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-27;Manchester City;15;3;17;3;832;Luton;0;0;17;14;15;8;0.58;0.42;524;0.86;4;7;0;0;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2;0.03;0.0;451;0.0088691796008869;777.5862068965517;0.1176470588235294;3.4482758620689657;3;0.1599999999999999;0;0;-3;0.032442748091603;0.3529411764705882;0.0966666666666666;0.3333333333333333;3;3;6;1;0;0;1;0;0.3529411764705882;0.4;0.0114503816793893;2.833333333333333;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-24;Manchester City;3;31;3;3;59;Bournemouth;2;2;15;13;6;4;0.63;0.37;582;0.84;6;14;2;2;0;0;8;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0284615384615384;0.3333333333333333;489;0.0122699386503067;776.1904761904761;0.5333333333333333;12.698412698412698;2;0.26;5;0;-8;0.0257731958762886;0.0666666666666666;0.63;8.0;1;0;1;1;0;0;1;0;0.0666666666666666;0.1666666666666666;0.0017182130584192;15.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Manchester City;3;7;3;3;53;Chelsea;1;3;31;9;5;6;0.71;0.29;711;0.9;7;12;1;3;0;0;12;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;0.0322222222222222;0.1428571428571428;640;0.0109375;901.4084507042254;0.3870967741935484;16.901408450704228;22;0.42;11;-2;-5;0.0436005625879043;0.032258064516129;0.71;12.0;0;1;1;0;1;0;0;1;0.032258064516129;0.2;0.0014064697609001;31.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-02-13;Manchester City;0;3;0;3;158;København;0;2;27;4;13;1;0.79;0.21;830;0.92;3;13;0;2;0;0;6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.0525;0.0;764;0.0039267015706806;967.0886075949368;0.2222222222222222;7.594936708860759;23;0.5800000000000001;4;-2;-10;0.0325301204819277;0.1111111111111111;0.2633333333333333;2.0;2;1;3;1;0;0;1;0;0.1111111111111111;0.2307692307692307;0.0036144578313253;9.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Manchester City;3;7;3;3;64;Everton;0;2;19;5;3;1;0.73;0.27;772;0.91;6;11;0;2;0;0;9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.054;0.0;703;0.0085348506401137;963.013698630137;0.4736842105263157;12.32876712328767;14;0.4599999999999999;9;-2;-5;0.0246113989637305;0.1052631578947368;0.365;4.5;0;2;2;1;0;0;0;1;0.1052631578947368;0.6666666666666666;0.0025906735751295;9.5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-02-05;Manchester City;3;7;2;3;57;Brentford;0;1;25;9;15;3;0.72;0.28;750;0.9;4;2;0;1;0;0;13;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8;0.0311111111111111;0.0;675;0.0059259259259259;937.5;0.52;18.05555555555556;16;0.4399999999999999;5;-1;2;0.0333333333333333;0.12;0.24;4.333333333333333;1;2;3;1;0;0;1;0;0.12;0.2;0.004;8.333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-01-31;Manchester City;3;3;1;3;819;Burnley;2;2;14;8;4;3;0.75;0.25;795;0.9;3;13;2;2;0;0;7;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.03125;0.6666666666666666;716;0.0041899441340782;954.6666666666666;0.5;9.333333333333334;6;0.5;4;0;-10;0.0176100628930817;0.2142857142857142;0.25;2.333333333333333;2;1;3;1;0;0;0;1;0.2142857142857142;0.75;0.0037735849056603;4.666666666666667;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-01-26;Manchester City;15;3;3;3;56;Tottenham;4;3;18;1;5;1;0.57;0.43;602;0.87;19;9;4;3;0;0;14;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.43;0.2105263157894736;524;0.0362595419847328;919.2982456140352;0.7777777777777778;24.56140350877193;17;0.1399999999999999;12;1;10;0.0299003322259136;0.0555555555555555;0.57;14.0;0;1;1;1;0;0;1;0;0.0555555555555555;0.2;0.0016611295681063;18.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-01-13;Manchester City;3;3;0;3;60;Newcastle;2;1;27;12;11;5;0.73;0.27;747;0.9;7;7;2;1;0;0;13;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0225;0.2857142857142857;672;0.0104166666666666;920.5479452054794;0.4814814814814814;17.808219178082194;15;0.4599999999999999;10;1;0;0.036144578313253;0.1111111111111111;0.2433333333333333;4.333333333333333;1;2;3;1;0;0;1;0;0.1111111111111111;0.2727272727272727;0.0040160642570281;9.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2024-01-07;Manchester City;15;3;9;3;249;Huddersfield Town;0;2;18;2;7;2;0.84;0.16;964;0.94;6;7;0;2;0;0;11;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.08;0.0;906;0.0066225165562913;1078.571428571429;0.6111111111111112;13.095238095238097;16;0.6799999999999999;11;-2;-1;0.0186721991701244;0.2777777777777778;0.1679999999999999;2.2;2;3;5;1;0;0;0;1;0.2777777777777778;0.7142857142857143;0.0051867219917012;3.6;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-12-30;Manchester City;3;3;17;3;818;Sheffield United;1;1;18;4;4;2;0.81;0.19;1000;0.94;5;6;1;1;0;0;12;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.0475;0.2;940;0.0053191489361702;1160.4938271604938;0.6666666666666666;14.814814814814811;14;0.6200000000000001;10;0;-1;0.018;0.1111111111111111;0.405;6.0;1;1;2;1;0;0;0;1;0.1111111111111111;0.5;0.002;9.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-27;Manchester City;3;3;3;3;64;Everton;2;4;23;7;9;2;0.73;0.27;772;0.9;5;13;2;4;0;0;8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0385714285714285;0.4;695;0.0071942446043165;952.054794520548;0.3478260869565217;10.95890410958904;16;0.4599999999999999;4;-2;-8;0.0297927461139896;0.1304347826086956;0.2433333333333333;2.6666666666666665;0;3;3;1;0;0;1;0;0.1304347826086956;0.3333333333333333;0.0038860103626943;7.666666666666667;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-22;Manchester City;-1;3;3;3;197;Fluminense;0;3;15;5;8;2;0.55;0.45;530;0.9;11;13;0;3;0;0;4;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.09;0.0;477;0.0230607966457023;867.2727272727273;0.2666666666666666;7.272727272727272;10;0.1;2;-3;-2;0.0283018867924528;0.2666666666666666;0.1375;1.0;2;2;4;1;0;0;0;1;0.2666666666666666;0.5;0.0075471698113207;3.75;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-19;Manchester City;-1;2;3;3;-1;Urawa Reds;2;0;25;2;9;0;0.74;0.26;826;0.93;3;13;2;0;0;0;7;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.13;0.6666666666666666;768;0.00390625;1037.837837837838;0.28;9.45945945945946;23;0.48;4;2;-10;0.0302663438256658;0.12;0.2466666666666666;2.333333333333333;1;2;3;1;0;0;1;0;0.12;0.3333333333333333;0.0036319612590799;8.333333333333334;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-16;Manchester City;3;3;9;3;65;Crystal Palace;1;1;19;5;9;2;0.75;0.25;818;0.91;12;9;1;1;0;0;6;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05;0.0833333333333333;744;0.0161290322580645;992.0;0.3157894736842105;8.0;14;0.5;5;0;3;0.0232273838630806;0.1052631578947368;0.375;3.0;1;1;2;0;1;0;0;1;0.1052631578947368;0.2222222222222222;0.0024449877750611;9.5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-13;Manchester City;0;3;4;3;33;Estrella Roja;1;3;10;11;3;6;0.7;0.3;670;0.91;9;21;1;3;0;0;2;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;0.0272727272727272;0.1111111111111111;610;0.0147540983606557;871.4285714285714;0.2;2.857142857142857;-1;0.3999999999999999;0;-2;-12;0.0149253731343283;0.3;0.2333333333333333;0.6666666666666666;1;2;3;1;0;0;1;0;0.3;1.0;0.0044776119402985;3.333333333333333;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-12-10;Manchester City;3;3;6;3;832;Luton;1;2;18;4;6;2;0.66;0.34;594;0.86;6;16;1;2;0;0;3;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.085;0.1666666666666666;511;0.0117416829745596;774.2424242424242;0.1666666666666666;4.545454545454545;14;0.32;-3;-1;-10;0.0303030303030303;0.1111111111111111;0.33;1.5;0;2;2;1;0;0;1;0;0.1111111111111111;0.3333333333333333;0.0033670033670033;9.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;Manchester City;3;31;8;3;1;Aston Villa;2;2;2;22;2;7;0.54;0.46;520;0.87;13;13;2;2;0;0;0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0209090909090909;0.1538461538461538;452;0.0287610619469026;837.037037037037;0.0;0.0;-20;0.08;-6;0;0;0.0038461538461538;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
