Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Anthony Lopes-Nantes;Kelvin Amian Adou-Nantes;Jean-Charles Castelletto-Nantes;Nathan Zeze-Nantes;Sorba Thomas-Nantes;Douglas Augusto Soares Gomes-Nantes;Louis Leroux-Nantes;Nicolas Cozza-Nantes;Matthis Abline-Nantes;Mostafa Mohamed-Nantes;Moses Simon-Nantes;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Saïdou Sow-Nantes;Nicolas Pallois-Nantes;Elia Meschack-Nantes;Johann Lepenant-Nantes;Pedro Chirivella-Nantes;Marcus Coco-Nantes;Francis Coquelin-Nantes;Herba Guirassy-Nantes;Florent Mollet-Nantes;Patrik Carlgren-Nantes;Jean-Kévin Duverne-Nantes;Ignatius Ganago-Nantes;Fabien Centonze-Nantes;Alban Lafont-Nantes;Tino Kadewere-Nantes;Jean-Philippe Gbamin-Nantes;Eray Cömert-Nantes;Samuel Moutoussamy-Nantes;Moussa Sissoko-Nantes;Bénie Traoré-Nantes;Rémy Descamps-Nantes;Quentin Merlin-Nantes;Ronaël Pierre-Gabriel-Nantes;Adson-Nantes;Marquinhos-Nantes;Bastien Meupiyou-Nantes;Kader Bamba-Nantes;João Victor-Nantes;Andrei Girotto-Nantes;Charles Traoré-Nantes;Ludovic Blas-Nantes;Andy Delort-Nantes;Evann Guessand-Nantes;Jaouen Hadjam-Nantes;Sébastien Corchia-Nantes;Lohann Doucet-Nantes;Fábio da Silva-Nantes;Dennis Appiah-Nantes
2023-12-02;Nantes;2;3;0;769;109;Niza;3;0;13;13;4;6;0.37;0.63;374;0.82;15;18;3;0;0;0;5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;6;0.04846153846153846;0.2;307;0.048859934853420196;829.7297297297297;0.38461538461538464;13.513513513513514;0;-0.26;-1;3;-3;0.034759358288770054;0.07692307692307693;0.37;5.0;1;0;1;1;0;0;0;1;0.07692307692307693;0.25;0.00267379679144385;13.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;Nantes;2;3;8;769;774;Le Havre;1;3;19;6;3;0;0.62;0.38;572;0.85;10;17;1;2;0;1;10;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5;0.06333333333333334;0.1;486;0.0205761316872428;783.8709677419355;0.5263157894736842;16.129032258064516;13;0.24;5;-2;-7;0.033216783216783216;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;Nantes;2;17;3;769;-1;Metz;0;0;16;9;3;4;0.67;0.33;615;0.84;9;7;0;0;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2;0.03666666666666667;0.0;517;0.017408123791102514;771.641791044776;0.3125;7.462686567164178;7;0.34;3;0;2;0.026016260162601626;0.0625;0.67;5.0;1;0;1;0;0;1;1;0;0.0625;0.3333333333333333;0.0016260162601626016;16.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-05;Nantes;2;17;29;769;766;Reims;1;2;17;7;4;4;0.49;0.51;435;0.8;5;11;1;2;0;0;10;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6;0.07285714285714286;0.2;348;0.014367816091954023;710.2040816326531;0.5882352941176471;20.408163265306122;10;-0.020000000000000018;4;-1;-6;0.03908045977011494;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Nantes;2;17;17;769;765;Lens;2;1;11;11;1;7;0.46;0.54;454;0.84;17;12;2;1;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.049090909090909095;0.11764705882352941;381;0.04461942257217848;828.2608695652174;0.09090909090909091;2.1739130434782608;0;-0.08000000000000002;-3;1;5;0.024229074889867842;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-22;Nantes;2;0;3;769;775;Montpellier;2;1;14;11;5;6;0.57;0.43;604;0.85;16;13;2;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3;0.03909090909090909;0.125;513;0.031189083820662766;900.0000000000001;0.2857142857142857;7.017543859649123;3;0.13999999999999996;1;1;3;0.023178807947019868;0.14285714285714285;0.285;2.0;1;1;2;1;0;0;0;1;0.14285714285714285;0.4;0.0033112582781456954;7.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-06;Nantes;2;17;6;769;767;Racing de Estrasburgo;1;3;16;11;7;3;0.57;0.43;504;0.85;12;15;1;3;0;0;11;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;3;0.03909090909090909;0.08333333333333333;428;0.028037383177570093;750.8771929824562;0.6875;19.29824561403509;5;0.13999999999999996;8;-2;-3;0.031746031746031744;0.125;0.285;5.5;0;2;2;1;0;0;1;0;0.125;0.2857142857142857;0.003968253968253968;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-01;Nantes;2;3;3;769;768;Rennes;7;3;10;16;3;5;0.41;0.59;359;0.79;17;11;6;3;1;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;6;0.036875;0.4117647058823529;284;0.05985915492957746;692.6829268292684;0.4;9.75609756097561;-6;-0.18;-2;4;6;0.027855153203342618;0.1;0.41;4.0;1;0;1;0;0;1;1;0;0.1;0.3333333333333333;0.002785515320334262;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Nantes;2;1;17;769;-1;Lorient;1;3;19;10;9;7;0.44;0.56;475;0.85;8;17;1;3;0;0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;2;0.05600000000000001;0.125;404;0.019801980198019802;918.1818181818181;0.21052631578947367;9.090909090909092;9;-0.12000000000000005;2;-2;-9;0.04;0.2631578947368421;0.088;0.8;1;4;5;1;0;0;0;1;0.2631578947368421;0.5555555555555556;0.010526315789473684;3.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-17;Nantes;2;3;17;769;-1;Clermont;3;2;8;16;5;3;0.48;0.52;374;0.74;16;16;3;2;0;0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;6;0.0325;0.1875;277;0.05776173285198556;577.0833333333334;0.375;6.25;-8;-0.040000000000000036;-3;1;0;0.0213903743315508;0.125;0.48;3.0;0;1;1;1;0;0;1;0;0.125;0.2;0.00267379679144385;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-01;Nantes;2;17;1;769;764;Marsella;1;2;10;26;2;9;0.36;0.64;348;0.8;7;13;0;2;1;0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.024615384615384615;0.14285714285714285;278;0.025179856115107913;772.2222222222223;0.2;5.555555555555555;-16;-0.28;-5;-1;-6;0.028735632183908046;0.1;0.36;2.0;1;0;1;0;1;0;0;1;0.1;0.5;0.0028735632183908046;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-25;Nantes;2;17;17;769;4;Mónaco;2;2;3;27;3;10;0.34;0.66;364;0.77;8;7;2;2;0;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;10;0.024444444444444446;0.25;280;0.02857142857142857;823.5294117647059;0.3333333333333333;2.941176470588235;-24;-0.32;-9;0;1;0.008241758241758242;1.0;0.11333333333333334;0.3333333333333333;2;1;3;0;1;0;0;1;1.0;1.0;0.008241758241758242;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-20;Nantes;2;17;3;769;15;LOSC;2;1;14;18;4;8;0.35;0.65;293;0.8;15;8;2;0;0;1;5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;7;0.036111111111111115;0.13333333333333333;234;0.0641025641025641;668.5714285714287;0.35714285714285715;14.285714285714286;-4;-0.30000000000000004;-2;1;7;0.04778156996587031;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Nantes;2;29;0;769;772;Toulouse;2;2;9;9;4;5;0.43;0.57;434;0.84;14;14;2;2;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.06333333333333332;0.14285714285714285;365;0.038356164383561646;848.8372093023256;0.7777777777777778;16.27906976744186;0;-0.13999999999999996;2;0;0;0.020737327188940093;0.1111111111111111;0.43;7.0;1;0;1;0;0;1;0;1;0.1111111111111111;0.25;0.002304147465437788;9.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Nantes;2;3;4;769;771;Angers;1;0;11;5;7;1;0.33;0.67;245;0.75;12;13;1;0;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.134;0.08333333333333333;184;0.06521739130434782;557.5757575757575;0.7272727272727273;24.242424242424242;6;-0.34;7;1;-1;0.044897959183673466;0.09090909090909091;0.33;8.0;1;0;1;1;0;0;0;1;0.09090909090909091;0.14285714285714285;0.004081632653061225;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Nantes;2;0;3;769;15;LOSC;4;2;8;9;3;2;0.34;0.66;298;0.72;12;7;4;2;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.07333333333333333;0.3333333333333333;215;0.05581395348837209;632.3529411764705;0.375;8.823529411764705;-1;-0.32;-2;2;5;0.026845637583892617;0.125;0.34;3.0;1;0;1;0;0;1;1;0;0.125;0.3333333333333333;0.003355704697986577;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Nantes;2;17;3;769;775;Montpellier;4;0;13;13;3;6;0.43;0.57;368;0.84;14;8;4;0;0;0;10;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6;0.04384615384615384;0.2857142857142857;309;0.045307443365695796;718.6046511627907;0.7692307692307693;23.25581395348837;0;-0.13999999999999996;4;4;6;0.035326086956521736;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Nantes;2;29;3;769;772;Toulouse;1;1;8;14;1;6;0.28;0.72;289;0.7;13;6;1;1;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10;0.05142857142857143;0.07692307692307693;202;0.06435643564356436;721.4285714285713;0.625;17.857142857142854;-6;-0.43999999999999995;-5;0;7;0.02768166089965398;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-07;Nantes;2;29;17;769;767;Racing de Estrasburgo;3;1;13;8;5;6;0.55;0.45;413;0.74;22;15;3;1;0;0;11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.05625;0.13636363636363635;306;0.0718954248366013;556.3636363636364;0.8461538461538461;20.0;5;0.10000000000000003;10;2;7;0.031476997578692496;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Nantes;2;3;7;769;5;Stade Brestois;1;0;13;8;5;4;0.47;0.53;450;0.78;15;7;1;0;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.06625;0.06666666666666667;351;0.042735042735042736;746.8085106382979;0.3076923076923077;8.51063829787234;5;-0.06000000000000005;2;1;8;0.028888888888888888;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Nantes;13;7;3;769;772;Toulouse;3;2;7;13;3;7;0.53;0.47;430;0.83;19;19;3;2;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.036153846153846154;0.15789473684210525;357;0.05322128851540616;673.5849056603773;0.5714285714285714;7.547169811320754;-6;0.06000000000000005;-1;1;0;0.01627906976744186;0.14285714285714285;0.53;4.0;0;1;1;0;0;1;0;1;0.14285714285714285;0.3333333333333333;0.002325581395348837;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Nantes;2;1;17;769;-1;Troyes;1;1;19;9;9;4;0.54;0.46;467;0.84;12;11;1;1;0;0;13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4;0.051111111111111114;0.08333333333333333;392;0.030612244897959183;725.9259259259259;0.6842105263157895;24.074074074074073;10;0.08000000000000002;9;0;1;0.04068522483940043;0.10526315789473684;0.27;6.5;1;1;2;0;1;0;0;1;0.10526315789473684;0.2222222222222222;0.004282655246252677;9.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-16;Nantes;2;7;17;769;770;Auxerre;2;2;17;13;7;7;0.7;0.3;568;0.83;8;14;2;2;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3;0.023076923076923075;0.25;471;0.016985138004246284;672.8571428571429;0.35294117647058826;8.571428571428571;4;0.39999999999999997;3;0;-6;0.02992957746478873;0.058823529411764705;0.7;6.0;0;1;1;0;0;1;1;0;0.058823529411764705;0.14285714285714285;0.0017605633802816902;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-04-09;Nantes;2;3;3;769;4;Mónaco;3;1;9;16;2;10;0.48;0.52;387;0.75;13;11;3;1;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8;0.0325;0.23076923076923078;290;0.04482758620689655;604.1666666666667;0.6666666666666666;12.5;-7;-0.040000000000000036;-2;2;2;0.023255813953488372;0.2222222222222222;0.24;3.0;0;2;2;0;1;0;0;1;0.2222222222222222;1.0;0.00516795865633075;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-05;Nantes;13;7;29;769;90;Lyon;1;2;11;14;6;1;0.32;0.68;267;0.65;14;16;1;2;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7;0.04857142857142858;0.07142857142857142;174;0.08045977011494253;543.75;0.36363636363636365;12.5;-3;-0.36000000000000004;-3;-1;-2;0.04119850187265917;0.09090909090909091;0.32;4.0;0;1;1;1;0;0;0;1;0.09090909090909091;0.16666666666666666;0.003745318352059925;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-02;Nantes;2;7;3;769;766;Reims;1;2;12;14;6;9;0.48;0.52;410;0.79;10;13;1;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;0.037142857142857144;0.1;324;0.030864197530864196;675.0;0.25;6.25;-2;-0.040000000000000036;-1;-1;-3;0.02926829268292683;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-03-17;Nantes;2;3;0;769;90;Lyon;1;0;11;11;5;6;0.33;0.67;322;0.78;7;13;1;0;0;0;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.06090909090909091;0.14285714285714285;251;0.027888446215139442;760.6060606060606;0.18181818181818182;6.0606060606060606;0;-0.34;-3;1;-6;0.034161490683229816;0.09090909090909091;0.33;2.0;1;0;1;0;1;0;1;0;0.09090909090909091;0.2;0.003105590062111801;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;Nantes;2;4;2;769;19;PSG;2;0;8;17;5;11;0.33;0.67;358;0.84;8;7;2;0;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.039411764705882354;0.25;301;0.026578073089700997;912.1212121212121;0.75;18.18181818181818;-9;-0.34;2;2;1;0.0223463687150838;0.25;0.165;3.0;2;0;2;0;0;1;1;0;0.25;0.4;0.00558659217877095;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-03-01;Nantes;13;3;17;769;765;Lens;0;1;9;20;4;7;0.38;0.62;350;0.78;8;9;0;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.031;0.0;273;0.029304029304029304;718.421052631579;0.3333333333333333;7.894736842105263;-11;-0.24;-4;-1;-1;0.025714285714285714;0.2222222222222222;0.19;1.5;1;1;2;1;0;0;0;1;0.2222222222222222;0.5;0.005714285714285714;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
