Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Anthony Lopes-Nantes;Kelvin Amian Adou-Nantes;Jean-Charles Castelletto-Nantes;Nathan Zeze-Nantes;Sorba Thomas-Nantes;Douglas Augusto Soares Gomes-Nantes;Louis Leroux-Nantes;Nicolas Cozza-Nantes;Matthis Abline-Nantes;Mostafa Mohamed-Nantes;Moses Simon-Nantes;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Saïdou Sow-Nantes;Nicolas Pallois-Nantes;Elia Meschack-Nantes;Johann Lepenant-Nantes;Pedro Chirivella-Nantes;Marcus Coco-Nantes;Francis Coquelin-Nantes;Herba Guirassy-Nantes;Florent Mollet-Nantes;Patrik Carlgren-Nantes;Jean-Kévin Duverne-Nantes;Ignatius Ganago-Nantes;Fabien Centonze-Nantes;Alban Lafont-Nantes;Tino Kadewere-Nantes;Jean-Philippe Gbamin-Nantes;Eray Cömert-Nantes;Samuel Moutoussamy-Nantes;Moussa Sissoko-Nantes;Bénie Traoré-Nantes;Rémy Descamps-Nantes;Quentin Merlin-Nantes;Ronaël Pierre-Gabriel-Nantes;Adson-Nantes;Marquinhos-Nantes;Bastien Meupiyou-Nantes;Kader Bamba-Nantes;João Victor-Nantes;Andrei Girotto-Nantes;Charles Traoré-Nantes;Ludovic Blas-Nantes;Andy Delort-Nantes;Evann Guessand-Nantes;Jaouen Hadjam-Nantes;Sébastien Corchia-Nantes;Lohann Doucet-Nantes;Fábio da Silva-Nantes;Dennis Appiah-Nantes
2023-02-26;Nantes;2;0;0;769;768;Rennes;2;2;20;12;8;3;0.56;0.44;477;0.8;8;12;2;2;0;0;12;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.03666666666666667;0.25;382;0.020942408376963352;682.1428571428571;0.6;21.428571428571427;8;0.12000000000000005;8;0;-4;0.041928721174004195;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-23;Nantes;5;4;23;769;14;Juventus;2;1;10;19;4;12;0.39;0.61;417;0.87;13;11;1;1;1;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6;0.032105263157894734;0.15384615384615385;363;0.03581267217630854;930.7692307692307;0.4;10.256410256410255;-9;-0.21999999999999997;-2;1;2;0.023980815347721823;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-19;Nantes;2;29;17;769;765;Lens;0;0;6;19;3;6;0.42;0.58;423;0.8;15;9;0;0;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2;0.030526315789473683;0.0;338;0.04437869822485207;804.7619047619048;0.8333333333333334;11.904761904761905;-13;-0.15999999999999998;3;0;6;0.014184397163120567;0.16666666666666666;0.42;5.0;1;0;1;0;0;1;1;0;0.16666666666666666;0.3333333333333333;0.002364066193853428;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-02-16;Nantes;5;4;0;769;14;Juventus;3;2;7;14;1;6;0.43;0.57;461;0.85;11;8;3;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3;0.04071428571428571;0.2727272727272727;392;0.02806122448979592;911.6279069767442;0.7142857142857143;11.627906976744185;-7;-0.13999999999999996;2;1;3;0.015184381778741865;0.14285714285714285;0.43;5.0;0;1;1;0;1;0;1;0;0.14285714285714285;1.0;0.0021691973969631237;7.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-12;Nantes;2;3;3;769;-1;Lorient;0;0;12;9;5;5;0.49;0.51;472;0.84;12;11;0;0;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.05666666666666667;0.0;396;0.030303030303030304;808.1632653061224;0.5833333333333334;14.285714285714286;3;-0.020000000000000018;4;0;1;0.025423728813559324;0.08333333333333333;0.49;7.0;0;1;1;1;0;0;0;1;0.08333333333333333;0.2;0.00211864406779661;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-02-08;Nantes;13;7;1;769;771;Angers;2;0;18;9;8;4;0.62;0.38;531;0.86;17;12;2;0;0;0;13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.042222222222222223;0.11764705882352941;457;0.037199124726477024;737.0967741935484;0.7222222222222222;20.967741935483872;9;0.24;8;2;5;0.03389830508474576;0.05555555555555555;0.62;13.0;0;1;1;0;1;0;1;0;0.05555555555555555;0.125;0.0018832391713747645;18.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-02-05;Nantes;2;3;1;769;-1;Ajaccio;1;3;7;8;3;2;0.57;0.43;468;0.77;16;16;1;2;0;1;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.05375;0.0625;360;0.044444444444444446;631.5789473684212;0.14285714285714285;1.7543859649122808;-1;0.13999999999999996;-1;-2;0;0.014957264957264958;0.2857142857142857;0.285;0.5;0;2;2;1;0;0;1;0;0.2857142857142857;0.6666666666666666;0.004273504273504274;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-02-01;Nantes;2;3;17;769;764;Marsella;4;3;12;13;2;4;0.4;0.6;321;0.76;14;16;4;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.04615384615384615;0.2857142857142857;244;0.05737704918032787;610.0;0.4166666666666667;12.5;-1;-0.19999999999999996;-2;1;-2;0.037383177570093455;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-01-29;Nantes;2;5;17;769;-1;Clermont;1;2;4;9;0;0;0.4;0.6;378;0.82;23;9;1;2;0;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;9;0.06666666666666667;0.043478260869565216;310;0.07419354838709677;775.0;0.25;2.5;-5;-0.19999999999999996;-8;-1;14;0.010582010582010581;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-01-22;Nantes;13;3;4;769;-1;ES Thaon;3;3;14;3;2;0;0.73;0.27;538;0.83;9;12;3;3;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.09000000000000001;0.3333333333333333;447;0.020134228187919462;612.3287671232877;0.5714285714285714;10.95890410958904;11;0.45999999999999996;7;0;-3;0.026022304832713755;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
2023-01-15;Nantes;2;4;3;769;775;Montpellier;2;3;12;11;7;5;0.54;0.46;418;0.79;14;13;2;1;0;2;5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;0.04181818181818182;0.14285714285714285;330;0.04242424242424243;611.1111111111111;0.4166666666666667;9.25925925925926;1;0.08000000000000002;2;-1;1;0.028708133971291867;0.25;0.18000000000000002;1.6666666666666667;1;2;3;1;0;0;1;0;0.25;0.42857142857142855;0.007177033492822967;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-11;Nantes;2;1;0;769;90;Lyon;2;3;13;10;5;6;0.39;0.61;367;0.75;12;15;2;3;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;0.061;0.16666666666666666;275;0.04363636363636364;705.1282051282051;0.46153846153846156;15.384615384615383;3;-0.21999999999999997;5;-1;-3;0.035422343324250684;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-01-07;Nantes;13;3;9;769;-1;AF Virois;0;1;18;9;7;3;0.6;0.4;528;0.85;13;13;0;1;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0.044444444444444446;0.0;449;0.028953229398663696;748.3333333333334;0.3888888888888889;11.666666666666668;9;0.19999999999999996;7;-1;0;0.03409090909090909;0.1111111111111111;0.3;3.5;1;1;2;1;0;0;1;0;0.1111111111111111;0.2857142857142857;0.003787878787878788;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-01-01;Nantes;2;1;8;769;770;Auxerre;1;2;10;14;3;6;0.51;0.49;412;0.77;10;19;1;2;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.034999999999999996;0.1;317;0.031545741324921134;621.5686274509803;0.3;5.88235294117647;-4;0.020000000000000018;-4;-1;-9;0.024271844660194174;0.1;0.51;3.0;0;1;1;1;0;0;0;1;0.1;0.3333333333333333;0.0024271844660194173;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2022-12-28;Nantes;2;7;3;769;-1;Troyes;2;0;19;6;5;2;0.44;0.56;447;0.84;12;9;2;0;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4;0.09333333333333334;0.16666666666666666;375;0.032;852.2727272727273;0.21052631578947367;9.090909090909092;13;-0.12000000000000005;0;2;3;0.042505592841163314;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2022-11-13;Nantes;2;3;1;769;-1;Ajaccio;3;4;15;13;5;4;0.53;0.47;385;0.78;16;17;3;4;0;0;9;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6;0.036153846153846154;0.1875;300;0.05333333333333334;566.0377358490566;0.6;16.9811320754717;2;0.06000000000000005;3;-1;-1;0.03896103896103896;0.13333333333333333;0.265;4.5;0;2;2;0;1;0;0;1;0.13333333333333333;0.4;0.005194805194805195;7.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-11-06;Nantes;2;7;3;769;766;Reims;3;2;15;22;5;9;0.43;0.57;367;0.72;14;7;2;2;1;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;10;0.025909090909090906;0.21428571428571427;264;0.05303030303030303;613.953488372093;0.26666666666666666;9.30232558139535;-7;-0.13999999999999996;-6;1;7;0.04087193460490463;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-11-03;Nantes;5;3;3;769;92;Olympiacos;2;1;11;12;4;5;0.4;0.6;358;0.85;15;3;2;1;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4;0.049999999999999996;0.13333333333333333;304;0.049342105263157895;760.0;0.45454545454545453;12.5;-1;-0.19999999999999996;1;1;12;0.030726256983240222;0.18181818181818182;0.2;2.5;0;2;2;1;0;0;1;0;0.18181818181818182;0.5;0.00558659217877095;5.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
2022-10-30;Nantes;2;3;17;769;-1;Clermont;0;2;13;10;4;6;0.55;0.45;518;0.82;15;9;0;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.045;0.0;425;0.03529411764705882;772.7272727272726;0.15384615384615385;3.6363636363636362;3;0.10000000000000003;0;-2;6;0.025096525096525095;0.07692307692307693;0.55;2.0;0;1;1;0;1;0;0;1;0.07692307692307693;0.25;0.0019305019305019305;13.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-10-27;Nantes;5;3;3;769;113;Qarabağ;3;1;17;11;8;7;0.41;0.59;325;0.71;10;10;3;1;0;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9;0.053636363636363635;0.3;231;0.04329004329004329;563.4146341463415;0.35294117647058826;14.634146341463415;6;-0.18;-3;2;0;0.052307692307692305;0.11764705882352941;0.205;3.0;1;1;2;1;0;0;0;1;0.11764705882352941;0.25;0.006153846153846154;8.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-10-23;Nantes;2;3;6;769;109;Niza;4;3;11;11;4;5;0.33;0.67;300;0.76;9;9;2;3;2;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.06090909090909091;0.4444444444444444;228;0.039473684210526314;690.9090909090909;0.2727272727272727;9.09090909090909;0;-0.34;-4;1;0;0.03666666666666667;0.09090909090909091;0.33;3.0;0;1;1;0;1;0;1;0;0.09090909090909091;0.25;0.0033333333333333335;11.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-10-16;Nantes;2;3;3;769;5;Stade Brestois;0;2;17;11;6;2;0.55;0.45;427;0.83;13;10;0;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.04090909090909091;0.0;354;0.03672316384180791;643.6363636363636;0.4117647058823529;12.727272727272727;6;0.10000000000000003;2;-2;3;0.03981264637002342;0.23529411764705882;0.1375;1.75;2;2;4;1;0;0;0;1;0.23529411764705882;0.6666666666666666;0.00936768149882904;4.25;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-10-13;Nantes;5;3;3;769;170;Friburgo;0;1;11;16;3;9;0.41;0.59;368;0.76;7;13;0;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.036875;0.0;280;0.025;682.9268292682927;0.5454545454545454;14.634146341463415;-5;-0.18;1;-1;-6;0.029891304347826088;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2022-10-09;Nantes;2;3;1;769;768;Rennes;0;2;8;14;3;4;0.42;0.58;338;0.71;14;13;0;1;0;1;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4;0.041428571428571426;0.0;240;0.058333333333333334;571.4285714285714;0.375;7.142857142857143;-6;-0.15999999999999998;-1;-2;1;0.023668639053254437;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-10-06;Nantes;5;2;1;769;170;Friburgo;1;3;15;16;2;6;0.4;0.6;370;0.77;7;7;1;3;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.0375;0.14285714285714285;285;0.02456140350877193;712.5;0.3333333333333333;12.5;-1;-0.19999999999999996;0;-2;0;0.04054054054054054;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-10-02;Nantes;2;9;1;769;4;Mónaco;1;0;7;10;2;6;0.52;0.48;514;0.87;10;8;1;0;0;0;7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;0.048;0.1;447;0.02237136465324385;859.6153846153846;1.0;13.461538461538462;-3;0.040000000000000036;0;1;2;0.013618677042801557;0.14285714285714285;0.52;7.0;0;1;1;0;0;1;1;0;0.14285714285714285;0.5;0.0019455252918287938;7.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2022-09-18;Nantes;2;6;6;769;765;Lens;1;1;12;8;4;2;0.41;0.59;416;0.85;14;14;1;1;0;0;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7;0.07375;0.07142857142857142;354;0.03954802259887006;863.4146341463415;0.25;7.317073170731708;4;-0.18;-4;0;0;0.028846153846153848;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022-09-15;Nantes;5;1;3;769;113;Qarabağ;1;1;12;14;4;9;0.39;0.61;309;0.68;6;9;1;1;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5;0.04357142857142857;0.16666666666666666;210;0.02857142857142857;538.4615384615385;0.4166666666666667;12.82051282051282;-2;-0.21999999999999997;0;0;-3;0.038834951456310676;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2022-09-11;Nantes;2;0;3;769;-1;Lorient;3;2;9;13;4;5;0.52;0.48;470;0.84;17;9;3;2;0;0;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;0.03692307692307692;0.17647058823529413;395;0.043037974683544304;759.6153846153846;0.5555555555555556;9.615384615384615;-4;0.040000000000000036;3;1;8;0.019148936170212766;0.2222222222222222;0.26;2.5;1;1;2;0;0;1;1;0;0.2222222222222222;0.5;0.00425531914893617;4.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2022-09-08;Nantes;5;3;6;769;92;Olympiacos;3;2;14;3;5;0;0.54;0.46;501;0.85;9;7;3;2;0;0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;0.15333333333333335;0.3333333333333333;426;0.02112676056338028;788.8888888888888;0.7142857142857143;18.51851851851852;11;0.08000000000000002;8;1;2;0.027944111776447105;0.14285714285714285;0.27;5.0;1;1;2;1;0;0;0;1;0.14285714285714285;0.4;0.003992015968063872;7.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
