Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Alexander Nübel-Stuttgart;Pascal Stenzel-Stuttgart;Finn Jeltsch-Stuttgart;Jeff Chabot-Stuttgart;Maximilian Mittelstädt-Stuttgart;Atakan Karazor-Stuttgart;Angelo Stiller-Stuttgart;Jamie Leweling-Stuttgart;Deniz Undav-Stuttgart;Chris Führich-Stuttgart;Nick Woltemade-Stuttgart;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Leonidas Stergiou-Stuttgart;Fabian Rieder-Stuttgart;Ermedin Demirovic-Stuttgart;Enzo Millot-Stuttgart;Luca Jaquez-Stuttgart;Ramon Hendriks-Stuttgart;Yannik Keitel-Stuttgart;Ameen Al-Dakhil-Stuttgart;Josha Vagnoman-Stuttgart;Jacob Bruun Larsen-Stuttgart;Anthony Rouault-Stuttgart;Fabian Bredlow-Stuttgart;Anrie Chase-Stuttgart;El Bilal Touré-Stuttgart;Frans Krätzig-Stuttgart;Waldemar Anton-Stuttgart;Hiroki Itō-Stuttgart;Serhou Guirassy-Stuttgart;Mahmoud Dahoud-Stuttgart;Jeong Woo-yeong-Stuttgart;Dan-Axel Zagadou-Stuttgart;Silas-Stuttgart;Lilian Egloff-Stuttgart;Wataru Endō-Stuttgart;Florian Müller-Stuttgart;Konstantinos Mavropanos-Stuttgart;Borna Sosa-Stuttgart;Nikolas Nartey-Stuttgart;Tiago Tomás-Stuttgart;Genki Haraguchi-Stuttgart;Luca Pfeiffer-Stuttgart;Juan José Perea-Stuttgart;Gil Dias-Stuttgart;Thomas Kastanaras-Stuttgart;Naouirou Ahamada-Stuttgart
2023-09-22;Stuttgart;9;3;9;18;191;SV Darmstadt 98;1;6;18;4;11;0;0.58;0.42;641;0.87;7;12;1;6;0;0;5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;4;0.105;0.1428571428571428;558;0.0125448028673835;962.0689655172414;0.2777777777777778;8.620689655172415;14;0.1599999999999999;1;-5;-5;0.0280811232449297;0.1666666666666666;0.1933333333333333;1.6666666666666667;2;1;3;1;0;0;0;1;0.1666666666666666;0.2727272727272727;0.0046801872074883;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Stuttgart;9;3;17;18;174;Mainz 05;2;1;15;15;6;3;0.61;0.39;587;0.83;9;12;2;1;0;0;4;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6;0.026;0.2222222222222222;487;0.0184804928131416;798.360655737705;0.2666666666666666;6.557377049180328;0;0.2199999999999999;-2;1;-3;0.0255536626916524;0.2;0.2033333333333333;1.3333333333333333;0;3;3;1;0;0;1;0;0.2;0.5;0.0051107325383304;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Stuttgart;9;3;3;18;170;Friburgo;1;1;13;13;6;7;0.48;0.52;497;0.86;9;10;1;1;0;0;2;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;4;0.04;0.1111111111111111;427;0.0210772833723653;889.5833333333334;0.1538461538461538;4.166666666666667;0;-0.04;-2;0;-1;0.0261569416498993;0.3846153846153846;0.096;0.4;3;2;5;1;0;0;0;1;0.3846153846153846;0.8333333333333334;0.0100603621730382;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-25;Stuttgart;9;3;13;18;31;RB Leipzig;1;1;9;20;4;11;0.46;0.54;439;0.81;10;11;1;1;0;0;4;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.027;0.1;356;0.0280898876404494;773.9130434782609;0.4444444444444444;8.695652173913043;-11;-0.08;0;0;-1;0.020501138952164;0.1111111111111111;0.46;4.0;1;0;1;0;0;1;1;0;0.1111111111111111;0.25;0.0022779043280182;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Stuttgart;9;3;17;18;178;Bochum;1;1;21;4;9;1;0.61;0.39;547;0.86;5;12;1;1;0;0;7;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0.0975;0.2;470;0.0106382978723404;770.4918032786885;0.3333333333333333;11.475409836065571;17;0.2199999999999999;7;0;-7;0.0383912248628884;0.238095238095238;0.122;1.4;2;3;5;1;0;0;0;1;0.238095238095238;0.5555555555555556;0.0091407678244972;4.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-12;Stuttgart;23;0;2;18;-1;TSG Balingen;0;0;24;3;10;1;0.69;0.31;628;0.89;7;8;0;0;0;0;5;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.1033333333333333;0.0;559;0.0125223613595706;810.144927536232;0.2083333333333333;7.246376811594203;21;0.3799999999999999;2;0;-1;0.0382165605095541;0.1666666666666666;0.1725;1.25;3;1;4;1;0;0;1;0;0.1666666666666666;0.4;0.0063694267515923;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-05;Stuttgart;-1;8;0;18;183;Hamburg;6;5;9;11;4;4;0.37;0.63;328;0.7;18;15;6;5;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.0572727272727272;0.3333333333333333;230;0.0782608695652174;621.6216216216217;0.3333333333333333;8.108108108108109;-2;-0.26;-2;1;3;0.0274390243902439;0.3333333333333333;0.1233333333333333;1.0;0;3;3;1;0;0;1;0;0.3333333333333333;0.75;0.0091463414634146;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-01;Stuttgart;-1;1;0;18;183;Hamburg;1;3;18;7;9;2;0.53;0.47;449;0.85;11;9;1;2;0;1;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.0671428571428571;0.0909090909090909;382;0.0287958115183246;720.754716981132;0.3888888888888889;13.20754716981132;11;0.06;4;-2;2;0.0400890868596882;0.1666666666666666;0.1766666666666666;2.333333333333333;1;2;3;1;0;0;0;1;0.1666666666666666;0.3333333333333333;0.0066815144766146;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-27;Stuttgart;9;17;2;18;97;Hoffenheim;0;0;23;8;4;2;0.58;0.42;547;0.86;12;10;0;0;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2;0.0525;0.0;470;0.025531914893617;810.344827586207;0.391304347826087;15.517241379310343;15;0.1599999999999999;7;0;2;0.0420475319926873;0.0434782608695652;0.58;9.0;0;1;1;0;1;0;0;1;0.0434782608695652;0.25;0.0018281535648994;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Stuttgart;9;17;17;18;174;Mainz 05;1;3;7;10;6;6;0.54;0.46;486;0.82;11;18;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.046;0.0909090909090909;399;0.0275689223057644;738.8888888888888;0.4285714285714285;5.555555555555555;-3;0.08;-3;-2;-7;0.0144032921810699;0.5714285714285714;0.135;0.75;1;3;4;1;0;0;1;0;0.5714285714285714;0.6666666666666666;0.0082304526748971;1.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Stuttgart;9;17;6;18;6;Leverkusen;3;4;9;12;1;2;0.53;0.47;520;0.86;7;14;3;4;0;0;7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0391666666666666;0.4285714285714285;447;0.0156599552572706;843.3962264150942;0.7777777777777778;13.20754716981132;-3;0.06;4;-1;-7;0.0173076923076923;0.1111111111111111;0.53;7.0;0;1;1;0;1;0;0;1;0.1111111111111111;1.0;0.0019230769230769;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Stuttgart;9;17;1;18;184;Hertha Berlin;1;4;14;7;4;3;0.71;0.29;610;0.84;19;9;1;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0414285714285714;0.0526315789473684;512;0.037109375;721.1267605633803;0.3571428571428571;7.042253521126761;7;0.42;2;-3;10;0.0229508196721311;0.0714285714285714;0.71;5.0;1;0;1;0;0;1;1;0;0.0714285714285714;0.25;0.001639344262295;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-03;Stuttgart;23;6;17;18;87;Frankfurt;5;4;13;11;7;4;0.54;0.46;512;0.83;18;14;4;4;1;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.0418181818181818;0.2777777777777778;425;0.0423529411764705;787.037037037037;0.2307692307692307;5.555555555555555;2;0.08;-3;1;4;0.025390625;0.1538461538461538;0.27;1.5;1;1;2;0;0;1;0;1;0.1538461538461538;0.2857142857142857;0.00390625;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Stuttgart;9;4;3;18;172;Mönchengladbach;2;3;17;9;6;4;0.41;0.59;443;0.82;11;14;2;2;0;1;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.0655555555555555;0.1818181818181818;363;0.0303030303030303;885.3658536585366;0.2941176470588235;12.195121951219512;8;-0.18;-3;-1;-3;0.0383747178329571;0.1176470588235294;0.205;2.5;1;1;2;1;0;0;0;1;0.1176470588235294;0.3333333333333333;0.0045146726862302;8.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-21;Stuttgart;9;17;1;18;173;Augsburgo;3;5;7;4;3;1;0.62;0.38;539;0.8;12;17;3;5;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;0.095;0.25;431;0.0278422273781902;695.1612903225806;0.4285714285714285;4.838709677419355;3;0.24;2;-2;-5;0.0129870129870129;0.1428571428571428;0.62;3.0;0;1;1;0;1;0;1;0;0.1428571428571428;0.3333333333333333;0.0018552875695732;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-15;Stuttgart;9;17;7;18;11;Dortmund;4;3;12;15;5;6;0.43;0.57;452;0.86;7;14;3;3;1;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;7;0.038;0.5714285714285714;389;0.0179948586118251;904.6511627906976;0.4166666666666667;11.627906976744184;-3;-0.1399999999999999;-2;1;-7;0.0265486725663716;0.25;0.1433333333333333;1.6666666666666667;0;3;3;0;1;0;0;1;0.25;0.6;0.0066371681415929;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;Stuttgart;9;2;3;18;178;Bochum;3;3;15;12;7;5;0.44;0.56;384;0.73;8;12;3;3;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;7;0.0466666666666666;0.375;280;0.0285714285714285;636.3636363636364;0.2666666666666666;9.090909090909092;3;-0.12;-3;0;-4;0.0390625;0.2;0.1466666666666666;1.3333333333333333;1;2;3;1;0;0;1;0;0.2;0.4285714285714285;0.0078125;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-05;Stuttgart;23;4;2;18;186;Nürnberg;3;3;17;6;9;1;0.61;0.39;575;0.84;8;9;3;3;0;0;5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2;0.065;0.375;483;0.0165631469979296;791.8032786885246;0.2941176470588235;8.19672131147541;11;0.2199999999999999;3;0;-1;0.0295652173913043;0.0588235294117647;0.61;5.0;0;1;1;1;0;0;1;0;0.0588235294117647;0.1111111111111111;0.0017391304347826;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-04-01;Stuttgart;9;0;2;18;169;FC Union Berlin;1;1;17;12;8;5;0.63;0.37;511;0.81;12;11;1;1;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0308333333333333;0.0833333333333333;414;0.0289855072463768;657.1428571428571;0.2941176470588235;7.936507936507937;5;0.26;2;0;1;0.0332681017612524;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-18;Stuttgart;9;0;3;18;175;Wolfsburg;1;0;12;9;2;3;0.57;0.43;504;0.84;10;8;1;0;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;8;0.0477777777777777;0.1;423;0.0236406619385342;742.1052631578948;0.25;5.2631578947368425;3;0.1399999999999999;-5;1;2;0.0238095238095238;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-03-11;Stuttgart;9;0;17;18;87;Frankfurt;1;4;10;10;4;1;0.48;0.52;468;0.77;11;16;1;4;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.052;0.0909090909090909;360;0.0305555555555555;750.0;0.2;4.166666666666667;0;-0.04;-1;-3;-5;0.0213675213675213;0.1;0.48;2.0;0;1;1;0;1;0;1;0;0.1;0.25;0.0021367521367521;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
2023-03-04;Stuttgart;9;0;3;18;23;Bayern;0;0;10;14;4;6;0.39;0.61;426;0.81;6;12;0;0;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0435714285714285;0.0;345;0.017391304347826;884.6153846153846;0.3;7.692307692307692;-4;-0.2199999999999999;-3;0;-6;0.0234741784037558;0.1;0.39;3.0;0;1;1;0;0;1;0;1;0.1;0.25;0.0023474178403755;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-02-25;Stuttgart;9;0;3;18;194;Schalke 04;2;2;17;12;5;6;0.67;0.33;520;0.81;13;12;2;2;0;0;9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0275;0.1538461538461538;421;0.0308788598574821;628.3582089552239;0.5294117647058824;13.43283582089552;5;0.34;3;0;1;0.0326923076923076;0.0588235294117647;0.67;9.0;0;1;1;0;0;1;1;0;0.0588235294117647;0.2;0.0019230769230769;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-02-18;Stuttgart;9;0;3;18;190;Colonia;3;4;17;12;7;4;0.45;0.55;396;0.75;10;12;3;4;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0458333333333333;0.3;297;0.0336700336700336;660.0;0.1764705882352941;6.666666666666666;5;-0.1;-3;-1;-2;0.0429292929292929;0.1764705882352941;0.15;1.0;1;2;3;1;0;0;0;1;0.1764705882352941;0.4285714285714285;0.0075757575757575;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2023-02-11;Stuttgart;9;0;3;18;170;Friburgo;3;3;15;9;3;5;0.47;0.53;438;0.81;10;13;3;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.0588888888888888;0.3;355;0.028169014084507;755.3191489361702;0.2;6.382978723404256;6;-0.06;-1;0;-3;0.0342465753424657;0.0666666666666666;0.47;3.0;1;0;1;0;0;1;1;0;0.0666666666666666;0.3333333333333333;0.002283105022831;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
2023-02-05;Stuttgart;9;0;29;18;171;Werder Bremen;2;5;17;9;5;3;0.58;0.42;518;0.84;8;18;2;5;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.0466666666666666;0.25;435;0.0183908045977011;750.0;0.4705882352941176;13.793103448275865;8;0.1599999999999999;4;-3;-10;0.0328185328185328;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-01-31;Stuttgart;23;0;9;18;181;Paderborn;4;2;22;1;5;0;0.72;0.28;686;0.86;5;10;4;2;0;0;17;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0.28;0.8;590;0.0084745762711864;819.4444444444445;0.7727272727272727;23.61111111111111;21;0.4399999999999999;17;2;-5;0.032069970845481;0.0909090909090909;0.36;8.5;0;2;2;1;0;0;1;0;0.0909090909090909;0.4;0.0029154518950437;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-27;Stuttgart;9;3;13;18;31;RB Leipzig;0;0;12;10;4;4;0.45;0.55;505;0.83;6;8;0;0;0;0;6;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.055;0.0;419;0.0143198090692124;931.1111111111112;0.5;13.333333333333332;2;-0.1;3;0;-2;0.0237623762376237;0.0833333333333333;0.45;6.0;0;1;1;0;0;1;1;0;0.0833333333333333;0.25;0.0019801980198019;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2023-01-24;Stuttgart;9;0;17;18;97;Hoffenheim;2;1;8;15;4;6;0.52;0.48;445;0.76;4;12;1;1;1;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6;0.032;0.5;338;0.0118343195266272;650.0;0.5;7.692307692307692;-7;0.04;-2;1;-8;0.0179775280898876;0.25;0.26;2.0;1;1;2;0;1;0;1;0;0.25;0.5;0.0044943820224719;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023-01-21;Stuttgart;9;0;17;18;174;Mainz 05;1;3;16;13;4;2;0.56;0.44;551;0.85;15;17;1;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0338461538461538;0.0666666666666666;468;0.032051282051282;835.7142857142857;0.1875;5.357142857142857;3;0.12;-2;-2;-2;0.029038112522686;0.0625;0.56;3.0;1;0;1;0;1;0;0;1;0.0625;0.25;0.0018148820326678;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
