Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Rafael Pires-São Paulo;Cédric Soares-São Paulo;Ruan Tressoldi-São Paulo;Alan Franco-São Paulo;Wendell-São Paulo;Alisson Euler de Freitas Castro-São Paulo;Marcos Antônio Silva Santos-São Paulo;Lucas Ferreira-São Paulo;Luciano da Rocha Neves-São Paulo;Matheus Alves Nascimento-São Paulo;André Silva-São Paulo;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Igor Vinícius-São Paulo;Nahuel Ferraresi-São Paulo;José Sabino Chagas Monteiro-São Paulo;Enzo Díaz-São Paulo;Damián Bobadilla-São Paulo;Ferreira-São Paulo;Ryan Francisco-São Paulo;Robert Arboleda-São Paulo;Jonathan Calleri-São Paulo;Luiz Gustavo-São Paulo;Oscar-São Paulo;Lucas Moura-São Paulo;Pablo Maia-São Paulo;Jandrei-São Paulo;Patryck-São Paulo;Erick de Arruda Serafim-São Paulo;Santiago Longo-São Paulo;João Moreira-São Paulo;Hugo Leonardo-São Paulo;Henrique Carmo-São Paulo;Rodriguinho-São Paulo;William Gomes-São Paulo;Rafinha-São Paulo;Jamal Lewis-São Paulo;Welington-São Paulo;Wellington Rato-São Paulo;Michel Araújo-São Paulo;Igor Liziero-São Paulo;Rodrigo Nestor-São Paulo;Juan Santos da Silva-São Paulo;Diego Henrique Costa Barbosa-São Paulo;Giuliano Galoppo-São Paulo;James Rodríguez-São Paulo;Nikão-São Paulo;Nathan-São Paulo;Lucas Beraldo-São Paulo;Caio Paulista-São Paulo;Erison Danilo de Souza-São Paulo;Gabriel Neves-São Paulo;David Corrêa da Fonseca-São Paulo;Luan Vinicius da Silva Santos-São Paulo;Matheus Belém-São Paulo;Alexandre Pato-São Paulo;Talles Macedo Toledo Costa-São Paulo;Matheus Alves-São Paulo
2024-02-07;São Paulo;27;0;3;201;667;Água Santa;1;1;13;10;6;0;0.57;0.43;425;0.88;13;14;1;1;0;0;4;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.043;0.0769230769230769;374;0.03475935828877;656.140350877193;0.3076923076923077;7.017543859649123;3;0.1399999999999999;0;0;-1;0.0305882352941176;0.2307692307692307;0.1899999999999999;1.3333333333333333;1;2;3;1;0;0;0;1;0.2307692307692307;0.5;0.0070588235294117;4.333333333333333;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;São Paulo;33;3;17;201;217;Palmeiras;4;5;6;13;2;3;0.51;0.49;352;0.81;16;19;4;5;0;0;6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.0376923076923076;0.25;285;0.0561403508771929;558.8235294117648;1.0;11.76470588235294;-7;0.02;3;-1;-3;0.0170454545454545;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-30;São Paulo;27;3;3;201;652;Corinthians;3;3;13;13;3;4;0.6;0.4;507;0.87;13;16;3;2;0;1;5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6;0.0307692307692307;0.2307692307692307;441;0.0294784580498866;735.0;0.3846153846153846;8.333333333333334;0;0.1999999999999999;-1;0;-3;0.0256410256410256;0.1538461538461538;0.3;2.5;1;1;2;1;0;0;1;0;0.1538461538461538;0.6666666666666666;0.0039447731755424;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-27;São Paulo;27;1;3;201;663;Portuguesa;4;3;12;8;1;1;0.61;0.39;438;0.86;24;15;4;3;0;0;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.04875;0.1666666666666666;377;0.0636604774535809;618.032786885246;0.5833333333333334;11.475409836065571;4;0.2199999999999999;2;1;9;0.0273972602739726;0.0833333333333333;0.61;7.0;1;0;1;1;0;0;0;1;0.0833333333333333;1.0;0.002283105022831;12.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-23;São Paulo;27;17;0;201;670;Mirassol;1;2;14;3;7;2;0.64;0.36;493;0.84;16;15;1;2;0;0;10;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.12;0.0625;414;0.038647342995169;646.875;0.7142857142857143;15.625;11;0.28;7;-1;1;0.0283975659229208;0.0714285714285714;0.64;10.0;1;0;1;0;1;0;1;0;0.0714285714285714;0.1428571428571428;0.0020283975659229;14.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-20;São Paulo;27;3;6;201;664;Santo André;2;2;21;8;6;4;0.64;0.36;588;0.89;18;12;2;2;0;0;5;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.045;0.1111111111111111;523;0.034416826003824;817.1875;0.238095238095238;7.8125;13;0.28;2;0;6;0.0357142857142857;0.1428571428571428;0.2133333333333333;1.6666666666666667;3;0;3;1;0;0;0;1;0.1428571428571428;0.5;0.0051020408163265;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-06;São Paulo;10;3;3;201;214;Flamengo;0;3;9;10;3;2;0.42;0.58;406;0.84;13;16;0;3;0;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;9;0.0579999999999999;0.0;341;0.0381231671554252;811.9047619047619;0.4444444444444444;9.523809523809524;-1;-0.1599999999999999;-5;-3;-3;0.022167487684729;0.1111111111111111;0.42;4.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.3333333333333333;0.0024630541871921;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;São Paulo;10;3;3;201;220;Atlético Mineiro;1;4;16;7;5;2;0.52;0.48;435;0.87;9;15;1;4;0;0;5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.0685714285714285;0.1111111111111111;378;0.0238095238095238;726.9230769230769;0.3125;9.615384615384617;9;0.04;2;-3;-6;0.0367816091954023;0.0625;0.52;5.0;0;1;1;0;0;1;1;0;0.0625;0.2;0.0022988505747126;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-29;São Paulo;10;3;6;201;697;Bahía;3;4;14;14;5;3;0.68;0.32;592;0.89;11;15;3;4;0;0;5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0228571428571428;0.2727272727272727;527;0.0208728652751423;775.0;0.3571428571428571;7.352941176470588;0;0.36;2;-1;-4;0.0236486486486486;0.0714285714285714;0.68;5.0;0;1;1;1;0;0;1;0;0.0714285714285714;0.2;0.0016891891891891;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-26;São Paulo;10;3;17;201;656;Cuiabá;2;0;19;3;4;0;0.63;0.37;668;0.9;12;11;2;0;0;0;5;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0.1233333333333333;0.1666666666666666;601;0.0199667221297836;953.968253968254;0.2631578947368421;7.936507936507937;16;0.26;4;2;1;0.028443113772455;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-22;São Paulo;10;3;3;201;197;Fluminense;6;5;4;24;1;8;0.4;0.6;328;0.81;14;25;5;5;1;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3;0.0249999999999999;0.4285714285714285;266;0.0526315789473684;665.0;1.0;10.0;-20;-0.1999999999999999;1;1;-11;0.0121951219512195;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-11-12;São Paulo;10;3;7;201;662;Santos;2;0;12;11;3;3;0.7;0.3;587;0.87;14;12;2;0;0;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0.0272727272727272;0.1428571428571428;511;0.0273972602739726;730.0;0.3333333333333333;5.714285714285714;1;0.3999999999999999;3;2;2;0.0204429301533219;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-08;São Paulo;10;3;3;201;659;Bragantino;2;2;15;10;5;3;0.58;0.42;445;0.83;10;24;2;2;0;0;9;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5;0.0419999999999999;0.2;369;0.02710027100271;636.2068965517242;0.6;15.517241379310343;5;0.1599999999999999;4;0;-14;0.0337078651685393;0.0666666666666666;0.58;9.0;0;1;1;1;0;0;0;1;0.0666666666666666;0.2;0.0022471910112359;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-02;São Paulo;10;3;0;201;636;Cruzeiro;1;4;13;19;5;4;0.56;0.44;506;0.87;10;12;1;3;0;1;3;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0231578947368421;0.1;440;0.0227272727272727;785.7142857142857;0.2307692307692307;5.357142857142857;-6;0.12;-1;-3;-2;0.025691699604743;0.0769230769230769;0.56;3.0;0;1;1;1;0;0;0;1;0.0769230769230769;0.2;0.0019762845849802;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-29;São Paulo;10;3;17;201;649;Paranaense;5;1;5;16;2;5;0.58;0.42;482;0.84;12;13;5;1;0;0;3;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4;0.02625;0.4166666666666667;405;0.0296296296296296;698.2758620689656;0.6;5.172413793103448;-11;0.1599999999999999;-1;4;-1;0.0103734439834024;0.2;0.58;3.0;1;0;1;0;1;0;1;0;0.2;0.5;0.0020746887966804;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-25;São Paulo;10;3;28;201;217;Palmeiras;3;3;3;12;0;8;0.54;0.46;421;0.85;16;15;2;3;1;0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;0.0383333333333333;0.1875;358;0.0446927374301676;662.9629629629629;0.0;0.0;-9;0.08;-5;0;1;0.007125890736342;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;São Paulo;10;3;4;201;206;Grêmio;1;3;20;3;8;2;0.58;0.42;456;0.83;24;17;1;3;0;0;6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.1399999999999999;0.0416666666666666;378;0.0634920634920634;651.7241379310345;0.3;10.344827586206897;17;0.1599999999999999;3;-2;7;0.043859649122807;0.15;0.1933333333333333;2.0;1;2;3;1;0;0;0;1;0.15;0.375;0.006578947368421;6.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-10-18;São Paulo;10;3;0;201;683;Goiás;3;4;8;7;3;3;0.75;0.25;699;0.89;15;18;3;4;0;0;3;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;6;0.0357142857142857;0.2;622;0.0241157556270096;829.3333333333334;0.375;4.0;1;0.5;-3;-1;-3;0.0114449213161659;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;São Paulo;10;3;0;201;777;Vasco da Gama;1;4;12;11;4;2;0.62;0.38;562;0.88;7;15;1;4;0;0;3;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;0.0345454545454545;0.1428571428571428;495;0.0141414141414141;798.3870967741935;0.25;4.838709677419355;1;0.24;-4;-3;-8;0.0213523131672597;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;São Paulo;10;3;3;201;652;Corinthians;5;2;22;6;8;2;0.54;0.46;470;0.89;14;14;5;2;0;0;11;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.0766666666666666;0.3571428571428571;418;0.0334928229665071;774.074074074074;0.5;20.37037037037037;16;0.08;7;3;0;0.0468085106382978;0.0909090909090909;0.27;5.5;2;0;2;1;0;0;0;1;0.0909090909090909;0.25;0.0042553191489361;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-27;São Paulo;10;3;7;201;684;Coritiba;2;3;14;7;6;2;0.64;0.36;553;0.85;12;12;2;3;0;0;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.0514285714285714;0.1666666666666666;470;0.025531914893617;734.375;0.2857142857142857;6.25;7;0.28;1;-1;0;0.0253164556962025;0.1428571428571428;0.32;2.0;2;0;2;1;0;0;0;1;0.1428571428571428;0.3333333333333333;0.0036166365280289;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-09-24;São Paulo;12;3;3;201;214;Flamengo;4;2;8;13;3;5;0.48;0.52;340;0.74;17;14;3;2;1;0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;0.04;0.2352941176470588;252;0.0674603174603174;525.0;0.25;4.166666666666667;-5;-0.04;-2;2;3;0.0235294117647058;0.125;0.48;2.0;1;0;1;0;1;0;0;1;0.125;0.3333333333333333;0.0029411764705882;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-20;São Paulo;10;3;3;201;644;Fortaleza;3;6;13;8;7;4;0.74;0.26;658;0.87;21;14;3;6;0;0;9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0.0325;0.1428571428571428;572;0.0367132867132867;772.972972972973;0.6923076923076923;12.162162162162163;5;0.48;9;-3;7;0.019756838905775;0.0769230769230769;0.74;9.0;0;1;1;0;0;1;0;1;0.0769230769230769;0.1428571428571428;0.0015197568389057;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-09-17;São Paulo;12;8;13;201;214;Flamengo;1;2;5;6;2;2;0.48;0.52;459;0.79;15;18;1;2;0;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0866666666666666;0.0666666666666666;363;0.0413223140495867;756.25;0.8;8.333333333333334;-1;-0.04;1;-1;-3;0.0108932461873638;0.2;0.48;4.0;1;0;1;1;0;0;1;0;0.2;0.5;0.0021786492374727;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-13;São Paulo;10;8;3;201;641;Internacional;4;5;11;15;3;5;0.57;0.43;574;0.84;14;17;4;5;0;0;7;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4;0.0286666666666666;0.2857142857142857;482;0.0290456431535269;845.6140350877193;0.6363636363636364;12.280701754385966;-4;0.1399999999999999;3;-1;-3;0.019163763066202;0.0909090909090909;0.57;7.0;1;0;1;0;0;1;1;0;0.0909090909090909;0.3333333333333333;0.0017421602787456;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-31;São Paulo;-1;3;3;201;211;LDU Quito;1;5;21;9;7;2;0.7;0.3;567;0.89;15;13;1;4;0;1;6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2;0.0333333333333333;0.0666666666666666;505;0.0297029702970297;721.4285714285714;0.2857142857142857;8.571428571428571;12;0.3999999999999999;4;-4;2;0.037037037037037;0.0476190476190476;0.7;6.0;0;1;1;1;0;0;0;1;0.0476190476190476;0.1428571428571428;0.001763668430335;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-27;São Paulo;10;3;2;201;682;América-MG;2;7;13;9;5;4;0.75;0.25;630;0.87;9;21;1;5;1;2;6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0277777777777777;0.2222222222222222;548;0.0164233576642335;730.6666666666666;0.4615384615384615;8.0;4;0.5;2;-5;-12;0.0206349206349206;0.0769230769230769;0.75;6.0;0;1;1;0;0;1;1;0;0.0769230769230769;0.2;0.0015873015873015;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023-08-24;São Paulo;-1;3;3;201;211;LDU Quito;3;1;5;19;3;7;0.55;0.45;453;0.88;15;11;3;1;0;0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.0236842105263157;0.2;399;0.037593984962406;725.4545454545454;0.8;7.272727272727272;-14;0.1;-4;2;4;0.0110375275938189;0.2;0.55;4.0;0;1;1;0;0;1;1;0;0.2;0.3333333333333333;0.0022075055187637;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;São Paulo;10;3;3;201;210;Botafogo;4;2;13;12;4;1;0.64;0.36;564;0.85;12;9;4;2;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;0.03;0.3333333333333333;479;0.0250521920668058;748.4375;0.3846153846153846;7.8125;1;0.28;3;2;3;0.0230496453900709;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-16;São Paulo;12;3;3;201;652;Corinthians;0;2;19;10;7;1;0.43;0.57;366;0.84;7;10;0;2;0;0;7;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;0.0569999999999999;0.0;307;0.022801302931596;713.953488372093;0.3684210526315789;16.27906976744186;9;-0.1399999999999999;4;-2;-3;0.0519125683060109;0.1052631578947368;0.215;3.5;2;0;2;1;0;0;0;1;0.1052631578947368;0.2857142857142857;0.0054644808743169;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;São Paulo;10;3;3;201;214;Flamengo;6;2;8;19;1;7;0.46;0.54;502;0.84;15;13;6;2;0;0;2;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;0.0284210526315789;0.4;422;0.0355450236966824;917.391304347826;0.25;4.3478260869565215;-11;-0.08;-6;4;2;0.0159362549800796;0.125;0.46;2.0;1;0;1;0;1;0;1;0;0.125;1.0;0.0019920318725099;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-08-10;São Paulo;-1;3;17;201;218;San Lorenzo;5;4;12;6;5;0;0.71;0.29;522;0.85;12;16;5;4;0;0;8;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0.0483333333333333;0.4166666666666667;444;0.027027027027027;625.3521126760563;0.6666666666666666;11.267605633802818;6;0.42;7;1;-4;0.0229885057471264;0.1666666666666666;0.355;4.0;1;1;2;1;0;0;0;1;0.1666666666666666;0.4;0.003831417624521;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;São Paulo;10;3;3;201;220;Atlético Mineiro;6;5;19;8;3;2;0.68;0.32;573;0.87;16;17;6;5;0;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;0.04;0.375;499;0.032064128256513;733.8235294117646;0.4736842105263157;13.235294117647058;11;0.36;6;1;-1;0.0331588132635253;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
