Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Guglielmo Vicario-Tottenham;Pedro Porro-Tottenham;Cuti Romero-Tottenham;Micky van de Ven-Tottenham;Destiny Udogie-Tottenham;Lucas Bergvall-Tottenham;Rodrigo Bentancur-Tottenham;James Maddison-Tottenham;Brennan Johnson-Tottenham;Dominic Solanke-Tottenham;Mathys Tel-Tottenham;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Archie Gray-Tottenham;Ben Davies-Tottenham;Djed Spence-Tottenham;Pape Matar Sarr-Tottenham;Yves Bissouma-Tottenham;Son Heung-Min-Tottenham;Wilson Odobert-Tottenham;Kevin Danso-Tottenham;Dejan Kulusevski-Tottenham;Antonín Kinský-Tottenham;Mikey Moore-Tottenham;Richarlison-Tottenham;Brandon Austin-Tottenham;Radu Drăgușin-Tottenham;Sergio Reguilón-Tottenham;Timo Werner-Tottenham;Fraser Forster-Tottenham;Will Lankshear-Tottenham;Emerson Royal-Tottenham;Jamie Donley-Tottenham;Oliver Skipp-Tottenham;Manor Solomon-Tottenham;Pierre-Emile Højbjerg-Tottenham;Giovani Lo Celso-Tottenham;Bryan Gil-Tottenham;Eric Dier-Tottenham;Davinson Sánchez-Tottenham;Ivan Perišić-Tottenham;Harry Kane-Tottenham;Japhet Tanganga-Tottenham;Clément Lenglet-Tottenham;Arnaut Danjuma-Tottenham;Hugo Lloris-Tottenham;Lucas Moura-Tottenham;Matt Doherty-Tottenham;Ryan Sessegnon-Tottenham
2023-10-23;Tottenham;3;3;3;56;58;Fulham;2;0;15;10;5;3;0.56;0.44;593;0.87;10;14;2;0;0;0;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.044;0.2;516;0.0193798449612403;921.4285714285712;0.2;5.357142857142857;5;0.12;-2;2;-4;0.0252951096121416;0.1333333333333333;0.28;1.5;1;1;2;1;0;0;0;1;0.1333333333333333;0.4;0.0033726812816188;7.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-07;Tottenham;3;3;1;56;832;Luton;2;2;15;12;4;2;0.67;0.33;553;0.85;7;16;1;2;1;0;6;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0275;0.2857142857142857;470;0.0148936170212765;701.4925373134328;0.4;8.955223880597014;3;0.34;1;0;-9;0.0271247739602169;0.0666666666666666;0.67;6.0;0;1;1;1;0;0;1;0;0.0666666666666666;0.25;0.0018083182640144;15.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Tottenham;3;3;0;56;2;Liverpool;5;6;24;12;8;4;0.65;0.35;662;0.91;11;17;5;4;0;2;11;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.0291666666666666;0.4545454545454545;602;0.0182724252491694;926.153846153846;0.4583333333333333;16.923076923076923;12;0.3;6;-1;-6;0.0362537764350453;0.0833333333333333;0.325;5.5;1;1;2;1;0;0;0;1;0.0833333333333333;0.25;0.0030211480362537;12.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-24;Tottenham;3;3;0;56;9;Arsenal;4;3;13;13;5;6;0.54;0.46;449;0.85;19;12;4;3;0;0;4;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;11;0.0353846153846153;0.2105263157894736;382;0.0497382198952879;707.4074074074074;0.3076923076923077;7.4074074074074066;0;0.08;-7;1;7;0.0289532293986636;0.1538461538461538;0.27;2.0;1;1;2;0;1;0;1;0;0.1538461538461538;0.4;0.0044543429844097;6.5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Tottenham;3;3;2;56;818;Sheffield United;6;6;28;7;10;5;0.71;0.29;620;0.87;13;14;6;5;0;1;15;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.0414285714285714;0.4615384615384615;539;0.0241187384044526;759.1549295774648;0.5357142857142857;21.126760563380284;21;0.42;13;0;-1;0.0451612903225806;0.0714285714285714;0.355;7.5;0;2;2;1;0;0;0;1;0.0714285714285714;0.2;0.0032258064516129;14.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-02;Tottenham;3;3;1;56;819;Burnley;3;4;21;16;11;4;0.54;0.46;563;0.86;9;15;3;4;0;0;4;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.02875;0.3333333333333333;484;0.018595041322314;896.2962962962962;0.1904761904761904;7.4074074074074066;5;0.08;-3;-1;-6;0.0373001776198934;0.238095238095238;0.108;0.8;2;3;5;1;0;0;1;0;0.238095238095238;0.4545454545454545;0.0088809946714031;4.2;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-29;Tottenham;14;7;3;56;58;Fulham;2;0;10;14;3;3;0.6;0.4;567;0.82;13;12;2;0;0;0;6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0285714285714285;0.1538461538461538;465;0.0279569892473118;775.0;0.6;10.0;-4;0.1999999999999999;3;2;1;0.0176366843033509;0.1;0.6;6.0;0;1;1;0;1;0;1;0;0.1;0.3333333333333333;0.001763668430335;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-26;Tottenham;3;3;3;56;59;Bournemouth;3;1;17;11;6;3;0.57;0.43;537;0.88;11;18;3;1;0;0;2;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.039090909090909;0.2727272727272727;473;0.0232558139534883;829.8245614035088;0.1176470588235294;3.5087719298245617;6;0.1399999999999999;-4;2;-7;0.031657355679702;0.1176470588235294;0.285;1.0;1;1;2;1;0;0;1;0;0.1176470588235294;0.3333333333333333;0.0037243947858473;8.5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-19;Tottenham;3;3;3;56;62;Manchester United;1;3;17;22;6;6;0.56;0.44;502;0.85;9;8;1;3;0;0;5;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.02;0.1111111111111111;427;0.0210772833723653;762.4999999999999;0.2941176470588235;8.928571428571427;-5;0.12;-1;-2;1;0.0338645418326693;0.1176470588235294;0.28;2.5;0;2;2;1;0;0;0;1;0.1176470588235294;0.3333333333333333;0.0039840637450199;8.5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-13;Tottenham;3;3;4;56;57;Brentford;4;1;18;11;6;6;0.7;0.3;711;0.89;13;12;4;1;0;0;6;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3;0.0272727272727272;0.3076923076923077;633;0.0205371248025276;904.2857142857144;0.3333333333333333;8.571428571428571;7;0.3999999999999999;3;3;1;0.0253164556962025;0.1111111111111111;0.35;3.0;2;0;2;0;1;0;1;0;0.1111111111111111;0.3333333333333333;0.0028129395218002;9.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-08;Tottenham;-1;3;7;56;10;Barcelona;1;0;14;14;6;8;0.44;0.56;394;0.88;14;16;1;0;0;0;9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.04;0.0714285714285714;347;0.0403458213256484;788.6363636363636;0.6428571428571429;20.454545454545453;0;-0.12;1;1;-2;0.0355329949238578;0.1428571428571428;0.22;4.5;2;0;2;0;0;1;1;0;0.1428571428571428;0.3333333333333333;0.0050761421319796;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-06;Tottenham;6;3;3;56;30;Shakhtar;3;1;32;7;20;3;0.68;0.32;734;0.92;15;10;3;1;0;0;6;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.0457142857142857;0.2;675;0.0222222222222222;992.6470588235294;0.1875;8.823529411764705;25;0.36;4;2;5;0.0435967302452316;0.15625;0.136;1.2;1;4;5;1;0;0;0;1;0.15625;0.25;0.0068119891008174;6.4;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-26;Tottenham;6;3;9;56;-1;Lion City Sailors;0;0;37;4;11;1;0.8;0.2;712;0.89;10;11;0;0;0;0;18;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.05;0.0;634;0.0157728706624605;792.5;0.4864864864864865;22.5;33;0.6000000000000001;16;0;-1;0.0519662921348314;0.1351351351351351;0.16;3.6;1;4;5;1;0;0;0;1;0.1351351351351351;0.4545454545454545;0.0070224719101123;7.4;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-18;Tottenham;6;3;1;56;61;West Ham;1;0;32;7;13;4;0.73;0.27;685;0.9;10;9;1;0;0;0;16;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0385714285714285;0.1;616;0.0162337662337662;843.8356164383562;0.5;21.91780821917808;25;0.4599999999999999;12;1;1;0.0467153284671532;0.0625;0.365;8.0;0;2;2;0;0;1;0;1;0.0625;0.1538461538461538;0.002919708029197;16.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Tottenham;3;1;9;56;817;Leeds;0;3;11;19;7;2;0.47;0.53;437;0.78;5;8;0;3;0;0;3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;0.0278947368421052;0.0;341;0.0146627565982404;725.5319148936171;0.2727272727272727;6.382978723404256;-8;-0.06;-9;-3;-3;0.0251716247139588;0.3636363636363636;0.1175;0.75;1;3;4;1;0;0;1;0;0.3636363636363636;0.5714285714285714;0.0091533180778032;2.75;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-20;Tottenham;3;1;0;56;57;Brentford;1;1;22;11;8;4;0.62;0.38;581;0.86;11;9;1;1;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0345454545454545;0.0909090909090909;500;0.022;806.4516129032259;0.3636363636363636;12.903225806451614;11;0.24;6;0;2;0.0378657487091222;0.0454545454545454;0.62;8.0;1;0;1;0;0;1;0;1;0.0454545454545454;0.125;0.0017211703958691;22.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-05-13;Tottenham;3;6;1;56;1;Aston Villa;3;3;5;8;2;4;0.52;0.48;435;0.85;14;9;3;3;0;0;3;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.06;0.2142857142857142;370;0.0378378378378378;711.5384615384615;0.6;5.769230769230769;-3;0.04;-5;0;5;0.0114942528735632;0.2;0.52;3.0;0;1;1;0;0;1;1;0;0.2;0.5;0.0022988505747126;5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-06;Tottenham;3;6;0;56;65;Crystal Palace;3;5;8;7;3;2;0.58;0.42;514;0.84;15;14;3;5;0;0;8;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.06;0.2;432;0.0347222222222222;744.8275862068966;1.0;13.793103448275865;1;0.1599999999999999;4;-2;1;0.0155642023346303;0.125;0.58;8.0;1;0;1;1;0;0;0;1;0.125;0.3333333333333333;0.0019455252918287;8.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-30;Tottenham;3;17;0;56;2;Liverpool;2;3;10;12;7;4;0.32;0.68;339;0.73;6;12;2;3;0;0;2;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0566666666666666;0.3333333333333333;247;0.0242914979757085;771.875;0.2;6.25;-2;-0.36;-2;-1;-6;0.0294985250737463;0.3;0.1066666666666666;0.6666666666666666;1;2;3;0;0;1;1;0;0.3;0.4285714285714285;0.0088495575221238;3.333333333333333;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-27;Tottenham;3;17;3;56;62;Manchester United;1;2;18;17;7;8;0.39;0.61;387;0.81;8;7;1;2;0;0;6;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0358823529411764;0.125;313;0.0255591054313099;802.5641025641025;0.3333333333333333;15.384615384615383;1;-0.2199999999999999;-2;-1;1;0.0465116279069767;0.1111111111111111;0.195;3.0;0;2;2;0;1;0;0;1;0.1111111111111111;0.2857142857142857;0.0051679586563307;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-23;Tottenham;3;0;0;56;60;Newcastle;3;0;11;25;3;8;0.43;0.57;401;0.79;13;7;3;0;0;0;3;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0227999999999999;0.2307692307692307;317;0.0410094637223974;737.2093023255815;0.2727272727272727;6.976744186046512;-14;-0.1399999999999999;-6;3;6;0.027431421446384;0.0909090909090909;0.43;3.0;0;1;1;0;0;1;1;0;0.0909090909090909;0.3333333333333333;0.0024937655860349;11.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-04-15;Tottenham;3;17;17;56;59;Bournemouth;1;3;24;9;8;6;0.58;0.42;485;0.81;8;9;1;3;0;0;8;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0466666666666666;0.125;393;0.0203562340966921;677.5862068965517;0.3333333333333333;13.793103448275865;15;0.1599999999999999;7;-2;-1;0.0494845360824742;0.0833333333333333;0.29;4.0;1;1;2;0;0;1;0;1;0.0833333333333333;0.25;0.0041237113402061;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-08;Tottenham;3;17;3;56;54;Brighton;3;1;9;17;3;4;0.35;0.65;299;0.77;15;15;3;1;0;0;3;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.038235294117647;0.2;230;0.0652173913043478;657.1428571428572;0.3333333333333333;8.571428571428571;-8;-0.3;-4;2;0;0.0301003344481605;0.2222222222222222;0.175;1.5;1;1;2;1;0;0;0;1;0.2222222222222222;0.6666666666666666;0.0066889632107023;4.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-04-03;Tottenham;3;17;7;56;64;Everton;4;1;8;15;2;6;0.61;0.39;596;0.84;14;10;3;0;1;1;3;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.026;0.2857142857142857;501;0.0279441117764471;821.3114754098361;0.375;4.918032786885246;-7;0.2199999999999999;0;3;4;0.0134228187919463;0.125;0.61;3.0;0;1;1;0;1;0;1;0;0.125;0.5;0.0016778523489932;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-03-18;Tottenham;3;17;1;56;68;Southampton;1;1;17;19;3;7;0.49;0.51;450;0.83;8;13;1;1;0;0;3;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0268421052631578;0.125;374;0.0213903743315508;763.265306122449;0.1764705882352941;6.122448979591836;-2;-0.02;-7;0;-5;0.0377777777777777;0.1764705882352941;0.1633333333333333;1.0;1;2;3;0;1;0;1;0;0.1764705882352941;1.0;0.0066666666666666;5.666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;Tottenham;3;17;20;56;55;Nottingham Forest;3;1;15;9;7;5;0.56;0.44;490;0.87;13;13;3;1;0;0;2;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0488888888888888;0.2307692307692307;426;0.0305164319248826;760.7142857142857;0.1333333333333333;3.571428571428571;6;0.12;-8;2;0;0.0306122448979591;0.2;0.1866666666666666;0.6666666666666666;2;1;3;1;0;0;0;1;0.2;0.4285714285714285;0.0061224489795918;5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-08;Tottenham;0;17;17;56;25;Milan;3;1;9;14;2;3;0.54;0.46;470;0.83;18;12;2;1;1;0;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0328571428571428;0.1666666666666666;390;0.0461538461538461;722.2222222222222;0.6666666666666666;11.11111111111111;-5;0.08;6;2;6;0.0191489361702127;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;Tottenham;3;17;3;56;67;Wolves;1;1;21;8;6;5;0.54;0.46;473;0.85;18;11;1;1;0;0;8;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0575;0.0555555555555555;402;0.044776119402985;744.4444444444443;0.3809523809523809;14.814814814814811;13;0.08;4;0;7;0.0443974630021141;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-03-01;Tottenham;15;6;23;56;818;Sheffield United;1;2;17;7;4;1;0.54;0.46;488;0.82;8;7;1;2;0;0;4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0657142857142857;0.125;400;0.02;740.7407407407406;0.2352941176470588;7.4074074074074066;10;0.08;2;-1;1;0.0348360655737704;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-02-26;Tottenham;3;17;3;56;53;Chelsea;2;3;8;10;3;2;0.41;0.59;410;0.82;10;10;2;3;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.059;0.2;336;0.0297619047619047;819.5121951219513;0.5;9.75609756097561;-2;-0.18;0;-1;0;0.0195121951219512;0.25;0.205;2.0;0;2;2;1;0;0;0;1;0.25;0.6666666666666666;0.0048780487804878;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-19;Tottenham;3;17;17;56;61;West Ham;2;1;16;6;6;1;0.57;0.43;544;0.84;16;10;2;1;0;0;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0716666666666666;0.125;457;0.0350109409190372;801.7543859649123;0.25;7.017543859649123;10;0.1399999999999999;-3;1;6;0.0294117647058823;0.125;0.285;2.0;0;2;2;1;0;0;0;1;0.125;0.3333333333333333;0.0036764705882352;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-02-05;Tottenham;3;17;1;56;3;Manchester City;3;3;12;15;3;5;0.35;0.65;303;0.74;19;14;2;3;1;0;4;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;0.0433333333333333;0.1578947368421052;224;0.0848214285714285;640.0;0.3333333333333333;11.428571428571429;-3;-0.3;-2;0;5;0.0396039603960396;0.0833333333333333;0.35;4.0;1;0;1;1;0;0;0;1;0.0833333333333333;0.3333333333333333;0.0033003300330033;12.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-01-28;Tottenham;15;6;2;56;835;Preston;0;1;13;5;6;1;0.69;0.31;652;0.87;12;6;0;1;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;0.062;0.0;567;0.0211640211640211;821.7391304347826;0.6923076923076923;13.043478260869566;8;0.3799999999999999;7;-1;6;0.0199386503067484;0.2307692307692307;0.2299999999999999;3.0;0;3;3;1;0;0;1;0;0.2307692307692307;0.5;0.004601226993865;4.333333333333333;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
2023-01-23;Tottenham;3;17;3;56;58;Fulham;3;1;10;10;3;5;0.47;0.53;446;0.78;10;10;3;1;0;0;8;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;0.053;0.3;348;0.028735632183908;740.4255319148937;0.8;17.02127659574468;0;-0.06;5;2;0;0.0224215246636771;0.1;0.47;8.0;1;0;1;1;0;0;1;0;0.1;0.3333333333333333;0.0022421524663677;10.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
