Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Daniel Bentley-Wolves;Santiago Bueno-Wolves;Emmanuel Agbadou-Wolves;Toti-Wolves;Nélson Semedo-Wolves;João Gomes da Silva-Wolves;André Trindade da Costa Neto-Wolves;Rayan Aït-Nouri-Wolves;Marshall Munetsi-Wolves;Matheus Cunha-Wolves;Jørgen Strand Larsen-Wolves;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;José Sá-Wolves;Matt Doherty-Wolves;Jean-Ricner Bellegarde-Wolves;Sam Johnstone-Wolves;Nasser Djiga-Wolves;Pablo Sarabia-Wolves;Gonçalo Guedes-Wolves;Rodrigo Gomes-Wolves;Hwang Hee-chan-Wolves;Pedro Lima-Wolves;Tommy Doyle-Wolves;Craig Dawson-Wolves;Mario Lemina-Wolves;Carlos Borges-Wolves;Yerson Mosquera-Wolves;Alfie Pond-Wolves;Boubacar Traoré-Wolves;Daniel Podence-Wolves;Chiquinho-Wolves;Hugo Bueno-Wolves;Luke Cundle-Wolves;Tawanda Chirewa-Wolves;Max Kilman-Wolves;Leon Chiwome-Wolves;Nathan Fraser-Wolves;Pedro Neto-Wolves;Saša Kalajdžić-Wolves;Jonathan Castro Otto-Wolves;Fábio Silva-Wolves;Joe Hodge-Wolves;Matheus Nunes-Wolves;Nathan Collins-Wolves;Adama Traoré Diarra-Wolves;Raúl Jiménez-Wolves;Rúben Neves-Wolves;Diego Costa-Wolves;João Moutinho-Wolves;Matija Šarkić-Wolves;Dexter Lembikisa-Wolves;Connor Ronan-Wolves
2024-02-28;Wolves;15;2;17;67;54;Brighton;3;2;9;18;2;2;0.28;0.72;266;0.72;15;7;3;2;0;0;3;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.04;0.2;192;0.078125;685.7142857142857;0.3333333333333333;10.714285714285714;-9;-0.4399999999999999;-4;1;8;0.0338345864661654;0.1111111111111111;0.28;3.0;1;0;1;1;0;0;0;1;0.1111111111111111;0.5;0.0037593984962406;9.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-25;Wolves;3;17;2;67;818;Sheffield United;2;1;13;12;2;4;0.64;0.36;608;0.87;8;4;2;1;0;0;5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6;0.03;0.25;529;0.0151228733459357;826.5625;0.3846153846153846;7.8125;1;0.28;-1;1;4;0.0213815789473684;0.0769230769230769;0.64;5.0;1;0;1;1;0;0;0;1;0.0769230769230769;0.5;0.0016447368421052;13.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;Wolves;3;17;3;67;56;Tottenham;1;0;12;15;7;4;0.28;0.72;300;0.71;13;8;1;0;0;0;4;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;10;0.048;0.0769230769230769;213;0.0610328638497652;760.7142857142857;0.3333333333333333;14.285714285714285;-3;-0.4399999999999999;-6;1;5;0.04;0.1666666666666666;0.14;2.0;1;1;2;1;0;0;1;0;0.1666666666666666;0.2857142857142857;0.0066666666666666;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-10;Wolves;3;17;2;67;57;Brentford;2;3;17;9;5;6;0.72;0.28;651;0.86;11;9;2;3;0;0;7;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;4;0.0311111111111111;0.1818181818181818;560;0.0196428571428571;777.7777777777778;0.4117647058823529;9.722222222222223;8;0.4399999999999999;3;-1;2;0.0261136712749615;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-04;Wolves;3;17;3;67;53;Chelsea;2;3;14;15;7;6;0.35;0.65;356;0.79;11;15;2;3;0;0;1;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;10;0.0433333333333333;0.1818181818181818;281;0.0391459074733096;802.8571428571429;0.0714285714285714;2.857142857142857;-1;-0.3;-9;-1;-4;0.0393258426966292;0.2857142857142857;0.0875;0.25;2;2;4;1;0;0;1;0;0.2857142857142857;0.5714285714285714;0.0112359550561797;3.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-01;Wolves;3;17;3;67;62;Manchester United;2;5;16;21;7;8;0.54;0.46;511;0.87;10;10;2;5;0;0;4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0219047619047619;0.2;445;0.0224719101123595;824.074074074074;0.25;7.4074074074074066;-5;0.08;-1;-3;0;0.0313111545988258;0.1875;0.18;1.3333333333333333;0;3;3;0;0;1;0;1;0.1875;0.4285714285714285;0.0058708414872798;5.333333333333333;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-28;Wolves;15;17;7;67;823;Albion;0;2;8;12;4;4;0.48;0.52;446;0.84;8;11;0;2;0;0;7;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.0433333333333333;0.0;375;0.0213333333333333;781.25;0.875;14.583333333333334;-4;-0.04;-1;-2;-3;0.0179372197309417;0.25;0.24;3.5;1;1;2;1;0;0;1;0;0.25;0.5;0.0044843049327354;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-22;Wolves;3;17;0;67;54;Brighton;4;1;8;11;3;4;0.28;0.72;312;0.76;13;10;4;1;0;0;2;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.0654545454545454;0.3076923076923077;237;0.0548523206751054;846.4285714285713;0.25;7.142857142857142;-3;-0.4399999999999999;-6;3;3;0.0256410256410256;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-05;Wolves;15;17;2;67;57;Brentford;3;3;7;14;1;3;0.26;0.74;216;0.7;12;8;2;3;1;0;7;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;4;0.0528571428571428;0.25;151;0.0794701986754966;580.7692307692307;1.0;26.923076923076923;-7;-0.48;3;0;4;0.0324074074074074;0.1428571428571428;0.26;7.0;0;1;1;0;1;0;1;0;0.1428571428571428;1.0;0.0046296296296296;7.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-30;Wolves;3;17;9;67;64;Everton;2;3;12;10;6;0;0.53;0.47;512;0.81;9;14;2;3;0;0;5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2;0.047;0.2222222222222222;415;0.0216867469879518;783.0188679245283;0.4166666666666667;9.433962264150942;2;0.06;3;-1;-5;0.0234375;0.25;0.1766666666666666;1.6666666666666667;1;2;3;1;0;0;0;1;0.25;0.5;0.005859375;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-27;Wolves;3;17;0;67;57;Brentford;1;1;11;14;5;4;0.39;0.61;410;0.74;14;5;1;1;0;0;2;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;8;0.0435714285714285;0.0714285714285714;303;0.0462046204620462;776.9230769230769;0.1818181818181818;5.128205128205128;-3;-0.2199999999999999;-6;0;9;0.0268292682926829;0.3636363636363636;0.0975;0.5;3;1;4;1;0;0;1;0;0.3636363636363636;0.8;0.0097560975609756;2.75;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-24;Wolves;3;17;3;67;53;Chelsea;3;6;14;16;6;5;0.31;0.69;266;0.66;11;9;3;6;0;0;10;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6;0.043125;0.2727272727272727;176;0.0625;567.741935483871;0.7142857142857143;32.25806451612903;-2;-0.3799999999999999;4;-3;2;0.0526315789473684;0.1428571428571428;0.155;5.0;0;2;2;1;0;0;0;1;0.1428571428571428;0.3333333333333333;0.0075187969924812;7.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-17;Wolves;3;6;3;67;61;West Ham;1;3;14;13;3;4;0.56;0.44;541;0.84;15;12;1;3;0;0;5;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;6;0.0338461538461538;0.0666666666666666;454;0.0330396475770925;810.7142857142857;0.3571428571428571;8.928571428571427;1;0.12;-1;-2;3;0.0258780036968576;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-09;Wolves;3;6;2;67;55;Nottingham Forest;0;1;10;8;4;2;0.69;0.31;655;0.84;9;11;0;1;0;0;4;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3;0.03875;0.0;550;0.0163636363636363;797.1014492753624;0.4;5.797101449275363;2;0.3799999999999999;1;-1;-2;0.015267175572519;0.1;0.69;4.0;1;0;1;0;1;0;0;1;0.1;0.25;0.0015267175572519;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-05;Wolves;3;6;1;67;819;Burnley;2;4;7;12;4;3;0.52;0.48;467;0.79;11;15;2;4;0;0;5;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;8;0.04;0.1818181818181818;369;0.029810298102981;709.6153846153846;0.7142857142857143;9.615384615384617;-5;0.04;-3;-2;-4;0.0149892933618843;0.1428571428571428;0.52;5.0;1;0;1;1;0;0;0;1;0.1428571428571428;0.25;0.0021413276231263;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-12-02;Wolves;3;2;0;67;9;Arsenal;2;1;6;19;3;6;0.43;0.57;478;0.79;10;10;2;1;0;0;0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4;0.03;0.2;378;0.0264550264550264;879.0697674418604;0.0;0.0;-13;-0.1399999999999999;-4;1;0;0.0125523012552301;0.1666666666666666;0.43;0.0;0;1;1;0;0;1;1;0;0.1666666666666666;0.3333333333333333;0.002092050209205;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-27;Wolves;3;2;3;67;58;Fulham;2;2;10;12;6;6;0.4;0.6;432;0.75;13;13;2;2;0;0;2;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6;0.0499999999999999;0.1538461538461538;324;0.0401234567901234;810.0;0.2;5.0;-2;-0.1999999999999999;-4;0;0;0.0231481481481481;0.2;0.2;1.0;1;1;2;0;0;1;1;0;0.2;0.3333333333333333;0.0046296296296296;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-11;Wolves;3;2;0;67;56;Tottenham;4;3;17;6;4;2;0.41;0.59;430;0.84;19;15;4;3;0;0;11;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;3;0.0983333333333333;0.2105263157894736;361;0.0526315789473684;880.4878048780488;0.6470588235294118;26.82926829268293;11;-0.18;8;1;4;0.0395348837209302;0.1176470588235294;0.205;5.5;0;2;2;1;0;0;0;1;0.1176470588235294;0.5;0.0046511627906976;8.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-11-04;Wolves;3;8;29;67;818;Sheffield United;3;2;10;11;3;2;0.62;0.38;501;0.81;10;13;3;2;0;0;4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.0345454545454545;0.3;406;0.0246305418719211;654.8387096774194;0.4;6.451612903225807;-1;0.24;0;1;-3;0.0199600798403193;0.1;0.62;4.0;0;1;1;0;0;1;1;0;0.1;0.3333333333333333;0.0019960079840319;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-28;Wolves;3;1;0;67;60;Newcastle;1;4;11;13;6;5;0.43;0.57;393;0.81;13;15;1;4;0;0;8;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;7;0.0438461538461538;0.0769230769230769;318;0.040880503144654;739.5348837209302;0.7272727272727273;18.6046511627907;-2;-0.1399999999999999;1;-3;-2;0.0279898218829516;0.1818181818181818;0.215;4.0;1;1;2;0;1;0;0;1;0.1818181818181818;0.3333333333333333;0.005089058524173;5.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-21;Wolves;3;6;3;67;59;Bournemouth;6;3;21;7;7;4;0.67;0.33;598;0.85;10;15;6;2;0;1;12;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;3;0.0471428571428571;0.6;508;0.0196850393700787;758.2089552238806;0.5714285714285714;17.91044776119403;14;0.34;9;3;-5;0.0351170568561872;0.0952380952380952;0.335;6.0;0;2;2;1;0;0;1;0;0.0952380952380952;0.2857142857142857;0.0033444816053511;10.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-10-08;Wolves;3;6;1;67;1;Aston Villa;4;2;8;18;3;4;0.46;0.54;358;0.79;19;9;3;2;1;0;2;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;10;0.03;0.2105263157894736;283;0.0671378091872791;615.2173913043478;0.25;4.3478260869565215;-10;-0.08;-8;2;10;0.0223463687150838;0.125;0.46;2.0;0;1;1;0;1;0;0;1;0.125;0.3333333333333333;0.0027932960893854;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-30;Wolves;3;6;3;67;3;Manchester City;6;5;3;23;1;8;0.31;0.69;282;0.76;18;12;6;5;0;0;0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;6;0.03;0.3333333333333333;214;0.0841121495327102;690.3225806451613;0.0;0.0;-20;-0.3799999999999999;-6;1;6;0.0106382978723404;0.6666666666666666;0.155;0.0;1;1;2;1;0;0;0;1;0.6666666666666666;2.0;0.0070921985815602;1.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-26;Wolves;14;6;3;67;66;Ipswich;3;3;13;15;3;6;0.57;0.43;498;0.83;14;12;3;3;0;0;8;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0286666666666666;0.2142857142857142;413;0.0338983050847457;724.561403508772;0.6153846153846154;14.035087719298248;-2;0.1399999999999999;1;0;2;0.0261044176706827;0.1538461538461538;0.285;4.0;2;0;2;0;0;1;1;0;0.1538461538461538;0.6666666666666666;0.0040160642570281;6.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-23;Wolves;3;3;6;67;832;Luton;3;0;3;20;3;4;0.43;0.57;359;0.73;17;12;2;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;10;0.0284999999999999;0.1764705882352941;262;0.0648854961832061;609.3023255813954;0.3333333333333333;2.3255813953488373;-17;-0.1399999999999999;-9;3;5;0.0083565459610027;0.3333333333333333;0.43;1.0;0;1;1;0;1;0;1;0;0.3333333333333333;0.3333333333333333;0.0027855153203342;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-16;Wolves;3;3;0;67;2;Liverpool;1;3;11;16;2;6;0.34;0.66;367;0.8;10;4;1;3;0;0;4;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;4;0.04125;0.1;294;0.0340136054421768;864.7058823529411;0.3636363636363636;11.76470588235294;-5;-0.32;0;-2;6;0.0299727520435967;0.0909090909090909;0.34;4.0;1;0;1;0;0;1;0;1;0.0909090909090909;0.5;0.0027247956403269;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-09-03;Wolves;3;1;0;67;65;Crystal Palace;3;1;12;16;4;11;0.58;0.42;519;0.83;12;12;3;1;0;0;2;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;4;0.02625;0.25;431;0.0278422273781902;743.1034482758621;0.1666666666666666;3.4482758620689657;-4;0.1599999999999999;-2;2;0;0.0231213872832369;0.1666666666666666;0.29;1.0;0;2;2;0;0;1;1;0;0.1666666666666666;0.5;0.0038535645472061;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-29;Wolves;14;2;2;67;258;Blackpool;1;1;13;12;9;0;0.73;0.27;852;0.88;7;10;1;1;0;0;3;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4;0.0225;0.1428571428571428;750;0.0093333333333333;1027.3972602739727;0.2307692307692307;4.109589041095891;1;0.4599999999999999;-1;0;-3;0.0152582159624413;0.3846153846153846;0.146;0.6;2;3;5;1;0;0;0;1;0.3846153846153846;0.5555555555555556;0.0058685446009389;2.6;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
